available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples,ue_id2,dl_bytes2,ul_bytes2,dl_prbs2,ul_prbs2,tx_pkts2,tx_errors2,rx_pkts2,rx_errors2,rx_brate2,dl_cqi2,dl_ri2,dl_pmi2,ul_phr2,ul_sinr2,ul_mcs2,ul_samples2,dl_mcs2,dl_samples2
100,100,70,25314708,317200,269724,6495,47,0,8,0,54064,15,0,0,40,40.305,22.3077,13,28,97,72,19854762,292396,215396,6073,38,0,8,0,49600,15,0,0,40,39.5707,22.3571,14,27.9211,76
100,100,70,24048522,308576,268432,6233,115,4,19,0,133608,15,0,0,40,40.0694,22.0625,32,28,229,72,20000402,250636,216248,5266,91,0,25,0,55864,15,0,0,40,37.0208,14.3269,52,27.9278,180
100,100,70,25265142,331084,269668,6622,179,1,30,0,201688,15,0,0,40,38.991,22.4909,55,28,358,72,19853956,208572,215452,4537,141,1,34,0,187168,15,0,0,40,38.496,21.987,77,27.9225,284
100,100,70,25250122,329600,270240,6621,245,0,48,0,283912,15,0,0,40,38.6321,22.4396,91,28,496,72,19989136,291668,214880,6079,193,0,42,0,250576,15,0,0,40,39.0006,22.2338,77,27.8924,381
100,100,70,25241110,334412,269224,6654,375,3,59,0,445296,15,0,0,40,40.0425,22.5185,108,28,756,72,19989136,289640,215896,5945,298,2,55,0,387064,15,0,0,40,39.3297,22.5138,109,27.9106,593
100,100,70,25266644,342264,269524,6769,25,0,4,0,36112,15,0,0,40,0,0,5,28,49,72,19854762,113516,215596,2843,21,0,4,0,11280,15,0,0,40,38.0505,21.1111,9,27.9535,43
100,100,70,25203560,334492,269460,6714,90,2,15,0,124600,15,0,0,40,39.6267,21.6389,36,28,187,72,19999596,115388,215660,2902,74,0,13,0,43736,15,0,0,40,38.8247,21.4483,29,27.9504,141
100,100,70,25316210,317460,270144,6410,158,1,27,0,174232,15,0,0,40,40.3215,22.2667,60,28,318,72,19854762,113672,214880,2889,123,0,27,0,70400,15,0,0,40,37.9322,18.3571,56,27.9218,243
100,100,70,25284668,338784,270104,6793,222,0,42,0,247888,15,0,0,40,38.1747,22.2478,113,28,450,72,19939570,169988,215016,3887,176,0,36,0,220800,15,0,0,40,39.1644,22.3375,80,27.8963,347
100,100,70,25307198,330356,269972,6645,354,1,65,0,422528,15,0,0,40,40.0963,20.1525,118,28,714,72,19854762,266916,215128,5530,280,0,51,0,390672,15,0,0,40,38.9875,22.3107,103,27.8285,554
100,100,70,25419848,339872,270564,6728,4,0,0,0,0,0,0,0,0,0,0,0,28,7,72,19989136,293228,214556,6062,3,0,1,0,4008,0,0,0,0,0,0,1,28,6
100,100,70,25141978,331140,269324,6537,68,1,13,0,71992,15,0,0,40,0,0,26,28,142,72,19854762,290940,215796,6020,56,0,10,0,76080,15,0,0,40,39.4401,22.75,20,27.9167,108
100,100,70,25194548,325372,269180,6518,269,4,41,0,304640,15,0,0,40,40.1632,22.575,80,28,539,72,19989136,289952,215908,5862,209,0,44,0,278120,15,0,0,40,38.9365,21.8511,94,27.8269,416
100,100,70,25266644,337532,269196,6711,332,0,56,0,363704,15,0,0,40,39.8402,22.187,139,28,664,72,19854762,279292,215924,5868,262,1,55,0,264592,15,0,0,40,38.5139,20.2451,102,27.914,523
100,100,70,25248620,330640,269352,6604,401,11,70,0,458848,15,0,0,40,39.3342,22.4926,136,28,800,72,19989942,287612,215768,6025,318,2,73,0,420616,15,0,0,40,37.7585,22.136,125,27.915,635
100,100,70,25129962,319832,269700,6477,465,4,94,0,559728,15,0,0,40,39.9082,21.2085,211,28,933,72,19853956,290472,215420,6004,366,1,75,0,487520,15,0,0,40,38.108,22.4027,149,27.8581,733
100,100,70,25236604,338832,269348,6797,47,1,12,0,47392,15,0,0,40,40.487,21.7931,29,28,91,72,19854762,291928,215772,5982,39,0,10,0,42720,15,0,0,40,37.6405,21.9,30,27.961,77
100,100,70,25141978,335732,268916,6670,115,0,23,0,112632,15,0,0,40,0,0,23,28,230,72,19989136,289224,216204,6008,88,0,16,0,124832,15,0,0,40,38.4785,22.5455,33,27.8864,176
100,100,70,25083400,332196,269520,6587,181,4,27,0,227024,15,0,0,40,38.9743,22.7308,52,28,364,72,19854762,291252,215600,6029,143,0,28,0,188864,15,0,0,40,38.0338,22.2979,47,27.9152,283
100,100,70,25308700,341120,269716,6719,247,2,46,0,260632,15,0,0,40,40.0192,20.3514,74,28,489,72,19989136,283660,215404,5840,192,1,48,0,233680,15,0,0,40,37.2735,20.8529,102,27.9326,386
100,100,70,25211070,335452,270096,6680,311,0,58,0,365424,15,0,0,40,36.8612,20.9134,127,28,620,72,19854762,289900,214948,6048,244,0,52,0,325336,15,0,0,40,37.9876,22.2315,108,27.9016,488
100,100,70,25328226,341484,269696,6850,381,10,65,0,478736,15,0,0,40,39.7106,20.8151,119,28,765,72,19989136,290472,215392,5921,299,3,59,0,380080,15,0,0,40,37.8151,22.1452,124,27.9259,594
100,100,70,25149488,332452,269524,6748,443,3,79,0,558160,15,0,0,40,39.5778,21.4485,165,28,886,72,19854762,290368,215596,5961,349,3,65,0,464120,15,0,0,40,38.1018,22.48,125,27.8941,699
100,100,70,25193046,338884,268992,6713,25,0,6,0,30032,15,0,0,40,41.4862,22.5,8,28,51,72,19854762,281580,216128,5857,21,0,5,0,16936,15,0,0,40,0,0,10,27.9286,42
100,100,70,25020316,327712,268436,6568,157,5,26,0,156240,15,0,0,40,40.2184,21.9744,39,28,311,72,19854762,246428,216600,5119,128,2,30,0,123824,15,0,0,40,37.5065,21.7213,61,27.9377,257
100,100,70,25245616,325540,270008,6585,224,0,34,0,242360,15,0,0,40,40.2352,22.52,75,28,452,72,19989136,245284,215112,5051,175,0,39,0,196376,15,0,0,40,37.741,22.2125,80,27.8988,346
100,100,70,25185536,327548,269656,6570,293,5,54,0,354904,15,0,0,40,39.1334,22.3136,118,28,585,72,19853956,232024,215464,4868,228,0,51,0,249600,15,0,0,40,37.033,19.9029,103,27.8945,455
100,100,70,25256130,334880,269912,6737,355,8,59,0,427704,15,0,0,40,40.05,22.2804,107,28,715,72,19989942,193232,215116,4143,280,0,53,0,175952,15,0,0,40,36.2461,19.7921,101,27.8219,556
