available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples
100,100,72,26518076,164060,284572,3426,393,0,56,0,202032,15,0,0,40,36.898,21.6822,107,27.8286,770
100,100,72,26652450,160784,285356,3461,456,0,65,0,227608,15,0,0,40,36.5024,21.697,132,27.8589,914
100,100,72,26517270,270400,285220,5864,531,0,94,0,765584,15,0,0,40,37.6306,22.2065,184,27.8344,1075
100,100,72,26518076,298584,284572,6410,15,0,2,0,24216,15,0,0,40,38.4148,23.5,6,27.7353,34
100,100,72,26652450,287768,285152,6247,83,0,11,0,37368,15,0,0,40,37.0234,21.6667,18,27.9024,164
100,100,72,26518076,161824,285368,3418,158,0,23,0,82584,15,0,0,40,36.8207,21.3529,51,27.8,320
100,100,72,26517270,162136,284632,3458,227,0,34,0,122112,15,0,0,40,36.7836,21.2826,46,27.8565,453
100,100,72,26652450,161044,284964,3409,293,0,41,0,153176,15,0,0,40,36.9517,21.8046,87,27.8286,595
100,100,72,26517270,162084,285364,3469,362,0,61,0,186464,15,0,0,40,36.0714,19.8413,126,27.8581,726
100,100,72,26518076,161772,284820,3417,440,0,60,0,222032,15,0,0,40,36.662,21.5593,118,27.8326,872
100,100,72,26652450,160784,284864,3386,505,0,80,0,261896,15,0,0,40,36.3296,20.5183,164,27.8463,1015
100,100,72,26517270,161824,285372,3427,573,0,83,0,303160,15,0,0,40,36.7693,21.3793,174,27.8446,1152
