available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples,ue_id2,dl_bytes2,ul_bytes2,dl_prbs2,ul_prbs2,tx_pkts2,tx_errors2,rx_pkts2,rx_errors2,rx_brate2,dl_cqi2,dl_ri2,dl_pmi2,ul_phr2,ul_sinr2,ul_mcs2,ul_samples2,dl_mcs2,dl_samples2
100,100,80,21836076,124472,235312,3026,75,1,10,0,36544,15,0,0,40,39.0871,21.6667,18,28,148,81,23253606,304356,249808,6120,80,0,14,0,87840,15,0,0,40,39.3669,22.4242,33,27.9438,160
100,100,80,21872124,125100,235540,3124,135,2,36,0,82752,15,0,0,40,37.8365,16.6795,78,28,263,81,23253606,307996,249580,6064,140,0,36,0,175128,15,0,0,40,39.7728,18.1667,72,27.9534,279
100,100,80,21885642,123812,235128,3138,192,2,32,0,103072,15,0,0,40,38.6503,21.8269,52,28,373,81,23118426,313716,249992,6179,200,0,35,0,263136,15,0,0,40,39.3877,22.2568,74,27.9651,401
100,100,80,21953232,124656,235248,3024,251,3,68,0,145248,15,0,0,40,37.6756,16.2153,144,28,517,81,23253606,306644,249872,6099,260,0,45,0,279576,15,0,0,40,39.0309,22.3656,93,27.8327,520
100,100,80,21782004,123368,235128,3160,309,4,80,0,183280,15,0,0,40,37.9466,16.9221,154,28,640,81,23252800,314912,249992,6240,320,0,59,0,389432,15,0,0,40,39.3667,22.129,124,27.8732,639
100,100,80,21346424,202332,230400,4172,54,1,6,0,24816,15,0,0,40,39.3994,22,12,28,108,84,23869784,321124,254720,6407,60,0,10,0,76672,15,0,0,40,37.8499,22.2609,23,28,120
100,100,80,21516150,237924,230400,4672,108,0,18,0,126864,15,0,0,40,39.705,22.6667,36,28,216,84,24001960,324116,254720,6498,120,0,24,0,141264,15,0,0,40,37.4323,22.6667,48,28,240
100,100,80,21435042,198344,230400,3953,162,1,36,0,92544,15,0,0,40,37.9932,16.9315,73,28,324,84,23782668,317336,254720,6357,180,0,31,0,205112,15,0,0,40,36.4414,22.45,60,28,360
100,100,80,21462078,126308,230400,2552,216,1,38,0,199424,15,0,0,40,39.3262,21.9796,98,28,432,84,23955398,319332,254720,6385,240,0,45,0,309176,15,0,0,40,37.3638,22.3412,85,28,480
100,100,80,21543186,280872,232572,5478,290,0,45,0,328552,15,0,0,40,39.5595,22.7,90,28,580,84,23385484,308932,252548,6086,300,0,51,0,329608,15,0,0,40,37.7536,22.3462,104,27.9133,600
100,100,80,21827064,289952,235000,5701,39,0,9,0,51864,15,0,0,40,39.5168,22.0455,22,28,83,84,23253606,306436,250120,6109,40,0,7,0,42952,15,0,0,40,36.7907,22.3333,12,27.8125,80
100,100,80,21957738,292176,235468,5638,95,1,14,0,98896,15,0,0,40,39.9877,22.5517,29,28,193,84,23253606,313300,249652,6348,100,2,24,0,125664,15,0,0,40,37.6079,22.1591,44,27.9303,201
100,100,80,21813546,156812,235064,3754,154,0,37,0,87048,15,0,0,40,37.9662,17.2333,90,28,309,84,23253606,306020,250056,6206,160,0,26,0,184944,15,0,0,40,39.0013,22.375,56,27.8997,319
100,100,80,21881136,122928,234772,3196,210,1,37,0,112144,15,0,0,40,38.5912,19.6824,85,28,419,84,23253606,321984,250348,6411,220,0,46,0,283520,15,0,0,40,38.6763,21.6146,96,27.9205,440
100,100,80,21745956,143800,234992,3553,264,1,49,0,140296,15,0,0,40,38.295,18.0104,96,28,521,84,23253606,320996,250128,6376,280,4,53,0,358440,15,0,0,40,37.9552,22.283,106,27.9626,561
100,100,80,22007304,124904,235292,3145,326,1,66,0,183776,15,0,0,40,38.212,18.7236,123,28,638,84,23253606,328224,249828,6562,340,0,68,0,454384,15,0,0,40,38.9636,22.0444,135,27.947,679
100,100,80,21881136,127088,235444,3314,18,0,2,0,9296,15,0,0,0,39.076,20.8,5,28,36,84,23252800,354328,249676,7109,20,0,3,0,36392,15,0,0,40,0,0,3,27.95,40
100,100,80,21840582,124844,234976,3280,76,1,31,0,50912,15,0,0,40,37.2352,14.2381,63,28,155,84,23254412,335244,250144,6788,80,0,17,0,116088,15,0,0,40,38.5138,21.9688,32,27.9245,159
100,100,80,21777498,125752,234900,2964,135,2,20,0,70176,15,0,0,40,38.6328,21.6765,34,28,262,84,23252800,334932,250220,6623,140,0,28,0,171120,15,0,0,40,38.9296,21.5397,63,27.9502,281
100,100,80,21876630,175032,235500,4139,193,1,37,0,239824,15,0,0,40,39.6853,22.0517,58,28,371,84,23253606,339196,249620,6758,200,0,40,0,233840,15,0,0,40,39.0199,22.0789,76,27.955,400
100,100,80,21900662,335476,234880,6566,251,2,43,0,320200,15,0,0,40,39.4907,22.5604,91,28,520,84,23253606,330772,250240,6566,260,0,51,0,343768,15,0,0,40,38.809,22.2577,97,27.8613,519
100,100,80,21897658,338624,235016,6608,308,0,47,0,399744,15,0,0,40,39.5407,22.75,96,28,643,84,23254412,352300,250104,7061,320,0,68,0,419128,15,0,0,40,38.3045,21.331,142,27.8315,641
100,100,80,21867618,329680,234712,6447,480,7,83,0,606960,15,0,0,40,39.4637,22.3812,181,28,948,84,23253606,347932,250408,6926,500,0,101,0,710424,15,0,0,40,38.7608,22.0513,195,27.9221,1001
100,100,80,21962244,327020,235076,6383,56,3,9,0,76488,15,0,0,40,38.8847,22.6667,18,28,112,84,23252800,341588,250044,6939,60,1,13,0,84776,15,0,0,40,37.9435,21.6923,26,27.9583,120
100,100,80,21705402,320912,235332,6362,115,0,17,0,151696,15,0,0,40,39.7088,22.7429,35,28,240,84,23254412,341172,249788,6769,120,0,26,0,124320,15,0,0,40,0,0,30,27.8625,240
100,100,80,22025328,333892,234964,6506,173,1,34,0,233592,15,0,0,40,39.3911,22.4364,55,28,358,84,23252800,329628,250156,6568,180,0,42,0,211448,15,0,0,40,38.1335,19.2469,81,27.8667,360
100,100,80,21682872,320516,234824,6279,227,3,37,0,244376,15,0,0,40,39.3647,22.2568,74,28,457,84,23253606,336492,250296,6686,240,1,44,0,322096,15,0,0,40,38.6374,22.1364,88,27.925,480
100,100,80,21966750,332748,235604,6466,289,1,48,0,380016,15,0,0,40,39.6255,22.7097,93,28,580,84,23253606,316888,249516,6373,300,0,55,0,394120,15,0,0,40,38.6864,22.0342,117,27.9033,600
100,100,80,22010308,331424,234972,6478,405,1,65,0,532056,15,0,0,40,39.5959,22.6343,134,28,781,84,23253606,317980,250148,6312,420,0,77,0,487848,15,0,0,40,38.795,22.3866,119,27.9476,840
100,100,80,21765482,283272,234236,5665,35,5,6,0,31312,15,0,0,40,39.4596,22.1,10,28,71,84,23117566,301860,250884,6084,40,5,6,0,26672,15,0,0,40,38.9251,22.2727,11,28,81
100,100,80,21220256,276680,230996,5509,94,1,14,0,98896,15,0,0,40,39.6592,22.6,25,28,187,84,23252360,298844,254124,6065,100,0,20,0,117856,15,0,0,40,38.702,22.6136,44,27.9196,199
100,100,80,21840582,288808,234708,5688,151,1,25,0,149928,15,0,0,40,39.4877,22.2545,55,28,304,84,23252800,307892,250412,6176,160,3,30,0,156048,15,0,0,40,38.8131,22.4884,43,27.9469,320
100,100,80,21687378,264580,234200,5292,210,1,39,0,202248,15,0,0,40,39.2305,21.9651,86,28,419,84,23266374,285668,250920,5753,220,0,39,0,270648,15,0,0,40,39.0234,22.1829,82,27.9229,441
100,100,80,21903666,277836,234536,5455,269,1,41,0,309416,15,0,0,40,39.3848,22.8481,79,28,519,84,23252800,310492,250584,6170,280,0,52,0,352944,15,0,0,40,38.6359,22.1524,105,27.9571,559
100,100,80,21833072,277136,234484,5493,323,2,56,0,401408,15,0,0,40,39.2379,22.6168,107,28,635,84,23253606,315952,250636,6341,340,6,66,0,402320,15,0,0,40,38.6777,22.1208,149,27.9632,680
100,100,80,21804534,286936,234960,5599,382,1,70,0,405440,15,0,0,40,39.4771,22.2349,149,28,779,84,23253606,304044,250160,6052,400,1,69,0,422824,15,0,0,40,38.9959,22.4567,127,27.8951,801
100,100,80,21682872,270608,233996,5365,18,0,2,0,16112,15,0,0,0,0,0,4,28,37,84,23253606,299520,251124,6025,20,0,4,0,22848,15,0,0,40,0,0,4,27.8537,41
100,100,80,21754968,262088,234420,5288,76,0,17,0,74856,15,0,0,40,38.9061,21.8235,51,28,154,84,23253606,307892,250700,6149,80,0,16,0,100240,15,0,0,40,38.7381,21.8065,31,27.8994,159
100,100,80,21930702,271076,234212,5361,134,1,23,0,135992,15,0,0,40,39.4027,22.2381,42,28,281,84,23118426,308724,250908,6192,140,0,28,0,154016,15,0,0,40,38.888,22.5,40,27.8607,280
100,100,80,30460560,376636,329172,7577,493,2,42,0,581936,15,0,0,40,38.466,22.6905,84,28,985,84,8301772,112648,152404,2344,6,1,0,0,0,15,0,0,0,0,0,0,1.64286,14
