available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples,ue_id2,dl_bytes2,ul_bytes2,dl_prbs2,ul_prbs2,tx_pkts2,tx_errors2,rx_pkts2,rx_errors2,rx_brate2,dl_cqi2,dl_ri2,dl_pmi2,ul_phr2,ul_sinr2,ul_mcs2,ul_samples2,dl_mcs2,dl_samples2
100,100,70,679930,8060,7572,190,17,0,6,0,17360,15,0,0,40,39.9866,21.4545,11,27.5882,34,78,26652450,362804,285808,7653,294,0,47,0,379184,15,0,0,40,37.8466,22.449,98,27.8455,589
100,100,70,679930,8060,7556,190,18,0,6,0,17360,15,0,0,40,39.0907,21.2727,11,27.5676,37,78,26517270,370344,285896,7676,363,0,60,0,524792,15,0,0,40,37.974,22.6583,120,27.7851,740
100,100,70,679930,11284,7536,257,18,0,8,0,26192,15,0,0,40,39.5202,21.5,14,27.6857,35,78,26518076,366392,285096,7650,442,0,67,0,555040,15,0,0,40,38.8974,22.5,120,27.8088,868
100,100,70,543944,10036,6032,224,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26652450,388128,285524,8006,509,0,78,0,664064,15,0,0,40,39.1356,22.6496,137,27.8051,1011
100,100,70,679930,12636,7552,282,19,0,8,0,27104,15,0,0,40,40.7003,21.6111,18,27.1905,42,78,26517270,364468,285664,7770,577,0,94,0,718592,15,0,0,40,37.6174,22.3632,190,27.8003,1172
100,100,70,679930,12896,7584,285,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26518076,358436,285352,7591,58,0,12,0,84328,15,0,0,40,39.5655,21.9667,30,27.9153,118
100,100,70,679930,12324,7624,266,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26652450,369148,285272,7568,129,0,17,0,158344,15,0,0,40,39.9902,22.7273,33,27.8226,248
100,100,70,679930,12480,7628,274,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26517270,375336,285600,7914,199,0,35,0,250232,15,0,0,40,40.4489,22.2603,73,27.8274,394
100,100,70,679930,12844,7568,278,16,0,9,0,22376,15,0,0,40,40.1639,21.1333,15,27.7333,30,78,26518076,377676,285244,8046,276,0,47,0,364400,15,0,0,40,39.9101,22.3125,96,27.7917,552
100,100,70,679930,12480,7552,284,17,0,8,0,25712,15,0,0,40,40.3219,21.6111,18,27.5882,34,78,26652450,363584,284908,7628,335,0,58,0,420472,15,0,0,40,40.0636,22.3168,101,27.8546,674
100,100,70,679930,12740,7568,296,17,0,8,0,26800,15,0,0,40,40.5534,21.9375,16,27.5161,31,78,26517270,367120,285700,7812,409,0,67,0,505768,15,0,0,40,40.077,22.4397,141,27.8307,821
100,100,70,589004,10868,6544,233,6,0,2,0,4544,15,0,0,40,41.1716,21,6,27.6667,9,78,26518076,389012,285380,8253,479,0,92,0,634400,15,0,0,40,39.9701,21.2275,189,27.8401,957
100,100,70,634870,8736,7040,188,15,0,6,0,17360,15,0,0,40,39.9885,21.2857,14,27.8387,31,78,26517270,363480,284920,7558,552,0,100,0,779640,15,0,0,40,39.969,22.3385,192,27.785,1107
100,100,70,679930,8216,7556,189,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26652450,360620,285356,7522,31,0,6,0,44592,15,0,0,40,40.4339,22.3571,14,27.9178,73
100,100,70,679930,8060,7644,190,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26518076,358176,285432,7510,105,0,18,0,145624,15,0,0,40,39.6095,22.1951,41,27.7926,217
100,100,70,679930,8164,7548,190,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26517270,357916,284672,7368,181,0,29,0,208736,15,0,0,40,40.5195,22.3617,47,27.8329,347
100,100,70,679930,8060,7600,190,5,0,2,0,8272,15,0,0,40,40.2644,22,5,27.7143,7,78,26652450,379028,285216,7941,245,0,47,0,352720,15,0,0,40,40.157,21.9888,89,27.8097,494
100,100,70,679930,8164,7520,190,18,0,6,0,17360,15,0,0,40,39.7,21.2727,11,27.6111,36,78,26518076,374608,285488,7845,312,0,51,0,393096,15,0,0,40,40.1735,22.337,92,27.8367,643
100,100,70,679930,8060,7504,190,17,0,6,0,17360,15,0,0,40,39.5946,21.4,10,27.6765,34,78,26517270,335920,284932,7094,387,0,60,0,431968,15,0,0,40,39.8548,22.4016,122,27.8435,767
100,100,70,679930,8112,7508,190,17,0,6,0,17360,15,0,0,40,39.866,21.2308,13,27.7941,34,78,26652450,348452,285052,7263,458,0,72,0,561872,15,0,0,40,40.1617,22.3529,153,27.8445,907
100,100,70,543944,6552,6028,152,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26517270,366080,285352,7768,529,0,94,0,671176,15,0,0,40,40.1049,21.9171,181,27.792,1072
100,100,70,679930,8060,7516,190,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26518076,372424,285112,7727,11,0,3,0,14824,15,0,0,40,39.8386,21.625,8,27.8667,30
100,100,70,679930,8112,7552,189,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26652450,368472,284908,7580,80,0,12,0,92424,15,0,0,40,40.1943,22.6667,21,27.859,156
100,100,70,679930,8164,7520,190,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26517270,363116,285400,7582,149,0,23,0,176072,15,0,0,40,40.2027,22.2778,36,27.8383,303
100,100,70,679930,11128,7504,241,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26518076,389272,285116,8177,226,0,36,0,309528,15,0,0,40,39.904,22.2703,74,27.8182,451
100,100,70,679930,12272,7548,279,17,0,8,0,24624,15,0,0,40,40.8287,21.5556,18,27.4118,34,78,26652450,376324,284764,7760,292,0,48,0,419208,15,0,0,40,39.8203,22.55,100,27.8481,586
100,100,70,679930,12272,7528,260,16,0,8,0,21088,15,0,0,40,40.0985,21.5,16,27.7,30,78,26518076,380484,285508,7857,361,0,66,0,523792,15,0,0,40,39.8856,22.3448,145,27.8322,727
100,100,70,679930,12428,7544,269,19,0,8,0,25232,15,0,0,40,39.5022,21.4375,16,26.8462,39,78,26517270,384800,285224,8111,437,0,72,0,643632,15,0,0,40,39.496,22.5852,135,27.8255,871
100,100,70,589004,10244,6552,236,6,0,2,0,4544,15,0,0,40,0,0,4,27.6667,12,78,26517270,387660,284684,8257,507,0,88,0,716264,15,0,0,40,39.7522,22.284,162,27.8157,1009
100,100,70,634870,12012,7004,261,17,0,8,0,25872,15,0,0,40,40.1201,22.1765,17,27.4706,34,78,26652450,383604,285324,8093,573,0,99,0,718128,15,0,0,40,40.045,22.1543,188,27.8183,1156
100,100,70,679930,12428,7544,272,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26518076,382304,285380,8170,58,0,14,0,104528,15,0,0,40,39.775,22.2143,28,27.8306,124
100,100,70,679930,12584,7544,279,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26517270,374972,284740,7853,134,0,19,0,180792,15,0,0,40,39.6,22.825,40,27.8095,252
100,100,70,679930,10400,7552,226,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26652450,367900,285284,7771,199,0,34,0,267264,15,0,0,40,39.8253,22.4444,63,27.8333,396
100,100,70,679930,8164,7548,190,15,0,6,0,17360,15,0,0,40,39.6811,21.3846,13,27.5938,32,78,26518076,370656,285416,7842,267,0,44,0,360656,15,0,0,40,39.9593,22.4646,99,27.8673,550
100,100,70,679930,8008,7616,198,17,0,6,0,17360,15,0,0,40,40.6656,21.4,10,27.5946,37,78,26517270,369720,284784,7752,343,0,51,0,446576,15,0,0,40,40.0082,22.4327,104,27.8135,681
100,100,70,679930,8112,7532,190,18,0,6,0,17360,15,0,0,40,40.3977,21.2308,13,27.5758,33,78,26652450,390312,285100,8015,413,0,64,0,534408,15,0,0,40,40.0416,22.4219,128,27.809,822
100,100,70,679930,8112,7528,190,17,0,6,0,17360,15,0,0,40,39.6382,21.3846,13,27.6176,34,78,26517270,373880,285300,7719,482,0,86,0,586552,15,0,0,40,39.982,21.3333,183,27.8352,965
100,100,70,543944,6656,6040,152,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26518076,385840,285180,8027,551,0,85,0,732456,15,0,0,40,39.9352,22.4481,154,27.8148,1107
100,100,70,679930,8216,7560,199,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26652450,365924,284988,7715,34,0,5,0,61568,15,0,0,40,0,0,7,27.8462,65
100,100,70,679930,8112,7552,190,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26517270,363688,285668,7587,103,0,17,0,114376,15,0,0,40,40.0493,22.3846,26,27.867,203
100,100,70,679930,9672,7536,220,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26518076,365456,285396,7735,178,0,37,0,243928,15,0,0,40,39.8032,19.9211,76,27.8481,349
100,100,70,679930,12688,7584,273,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26652450,400296,284984,8432,247,0,49,0,378656,15,0,0,40,40.1969,22.2111,90,27.808,500
100,100,70,679930,12324,7552,280,17,0,8,0,25232,15,0,0,40,40.2402,21.4375,16,27.5556,36,78,26517270,372892,285680,7852,312,0,47,0,439856,15,0,0,40,39.8079,22.6941,85,27.8394,635
100,100,70,679930,13000,7564,282,17,0,8,0,26800,15,0,0,40,40.5347,21.8333,18,27.4571,35,78,26518076,370292,285484,7625,392,0,63,0,420232,15,0,0,40,40.0674,22.2411,112,27.7741,788
100,100,70,679930,12324,7568,265,19,0,8,0,24144,15,0,0,40,40.0196,21.5714,14,27.3143,35,78,26517270,371852,285008,7679,457,0,82,0,584368,15,0,0,40,40.137,21.6243,173,27.842,905
100,100,70,649084,11024,7220,244,12,0,4,0,9584,15,0,0,40,40.6324,21.25,8,27.5,28,78,26652450,363844,285696,7671,530,0,89,0,610600,15,0,0,40,40.0443,22.2217,203,27.8011,1071
100,100,70,574790,11180,6368,240,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26518076,368888,285808,7744,9,0,2,0,17904,15,0,0,0,0,0,2,27.931,29
100,100,70,679930,12584,7584,268,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26517270,393588,284940,8244,86,0,16,0,111016,15,0,0,40,39.5227,22,33,27.725,160
100,100,70,679930,12480,7524,258,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26652450,360152,285780,7518,154,0,23,0,192664,15,0,0,40,40.0319,22.6522,46,27.8086,303
100,100,70,679930,12584,7536,259,0,0,0,0,0,15,0,0,0,0,0,0,0,0,78,26517270,388960,285700,8116,220,0,36,0,315504,15,0,0,40,40.2604,22.3867,75,27.8289,456
