available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples,ue_id2,dl_bytes2,ul_bytes2,dl_prbs2,ul_prbs2,tx_pkts2,tx_errors2,rx_pkts2,rx_errors2,rx_brate2,dl_cqi2,dl_ri2,dl_pmi2,ul_phr2,ul_sinr2,ul_mcs2,ul_samples2,dl_mcs2,dl_samples2
100,100,79,679930,11128,7564,236,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,664910,13104,7412,269,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,11752,7564,254,17,0,8,0,24624,15,0,0,40,39.247,21.4444,18,27.6176,34,81,679930,13000,7572,278,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,11440,7548,245,17,0,8,0,23248,15,0,0,40,38.7741,21.75,16,27.4286,35,81,679930,13052,7560,269,15,0,7,0,23944,15,0,0,40,36.1538,22,14,27.4333,30
100,100,79,679930,11700,7588,247,17,0,8,0,23248,15,0,0,40,38.5031,21.6111,18,27.5758,33,81,679930,12844,7652,298,17,0,8,0,28544,15,0,0,40,35.1826,21.5714,14,27.5455,33
100,100,79,679930,12064,7604,263,17,0,7,0,20680,15,0,0,40,38.4092,21.8462,13,27.3939,33,81,679930,12896,7696,264,18,0,8,0,22992,15,0,0,40,35.2999,21.75,16,27.5676,37
100,100,79,543944,9724,6048,210,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,679930,12844,7632,265,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,11700,7580,255,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,679930,13156,7576,273,14,1,5,0,20248,15,0,0,40,37.1786,21.4545,11,27.5556,27
100,100,79,679930,11960,7568,249,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,644578,11388,7256,246,11,0,4,0,10064,15,0,0,40,34.9813,21.75,8,27.5833,24
100,100,79,679930,11700,7604,245,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,579296,11648,6392,226,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,11232,7536,229,13,0,5,0,12664,15,0,0,40,0,0,7,27.3333,24,81,679930,13104,7648,275,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,11648,7544,244,17,0,7,0,21112,15,0,0,40,38.8685,21.5714,14,27.6,35,81,679930,13156,7552,265,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,10296,7584,225,17,0,7,0,17768,15,0,0,40,37.4539,21.0769,13,27.5588,34,81,679930,12896,7636,267,17,0,8,0,28544,15,0,0,40,36.2828,21.875,16,27.4118,34
100,100,79,679930,11024,7552,248,17,0,8,0,23248,15,0,0,40,38.5018,21.6111,18,27.5714,35,81,679930,12844,7536,272,18,0,7,0,24312,15,0,0,40,34.9937,21.3846,13,27.6857,35
100,100,79,625052,9620,6568,201,6,0,3,0,8680,15,0,0,40,38.854,21.6,5,27.4167,12,81,679930,12948,7540,270,18,0,7,0,23944,15,0,0,40,36.0569,21.9333,15,27.5263,38
100,100,79,598822,10400,7036,238,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,679930,12896,7632,251,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,10400,7564,224,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,679930,13104,7564,261,19,1,7,0,23944,15,0,0,40,36.2298,21.9333,15,27.4878,41
100,100,79,679930,10712,7568,214,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,558964,10140,6220,209,2,0,0,0,0,15,0,0,0,0,0,0,0,3
100,100,79,679930,11024,7548,225,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,664910,12844,7460,266,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,10920,7552,235,18,0,6,0,17856,15,0,0,40,38.5044,21.5714,14,27.4571,35,81,679930,13208,7668,281,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,10140,7544,224,17,0,8,0,25712,15,0,0,40,38.0329,21.6111,18,27.5714,35,81,679930,13104,7532,263,18,1,7,0,24792,15,0,0,40,36.3279,21.3333,15,27.5526,38
100,100,79,679930,10868,7516,222,17,0,8,0,23248,15,0,0,40,38.2035,21.75,16,27.4242,33,81,679930,13052,7548,265,17,0,7,0,24792,15,0,0,40,36.1544,21.5714,14,27.5152,33
100,100,79,679930,11180,7572,235,18,0,7,0,23304,15,0,0,40,37.8413,21.6667,15,27.4571,35,81,679930,13156,7500,267,16,0,8,0,22880,15,0,0,40,34.1259,21.3333,18,27.7812,32
100,100,79,543944,9152,6044,185,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,679930,13104,7652,265,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,12168,7568,267,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,679930,13000,7556,259,17,1,8,0,22992,15,0,0,40,35.6098,21.8571,14,27.4412,34
100,100,79,679930,11908,7584,263,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,679930,13052,7516,260,18,0,7,0,23944,15,0,0,40,34.7641,21.6154,13,27.6857,35
100,100,79,679930,12428,7532,253,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,543944,10140,6032,205,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,11856,7568,254,17,0,8,0,23248,15,0,0,40,38.4647,21.75,16,27.4333,30,81,679930,13156,7572,266,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,12792,7584,282,17,0,7,0,24552,15,0,0,40,38.4785,21.7692,13,27.5882,34,81,679930,13052,7532,257,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,11908,7552,253,17,0,8,0,24624,15,0,0,40,38.7941,21.4444,18,27.5714,35,81,679930,13104,7556,266,17,0,8,0,22992,15,0,0,40,35.5797,21.75,16,27.4865,37
100,100,79,679930,11336,7532,220,18,0,7,0,19720,15,0,0,40,38.4762,21.8462,13,27.1143,35,81,679930,13052,7572,260,19,1,7,0,24792,15,0,0,40,36.2003,21.5714,14,27.4359,39
100,100,79,679930,11544,7332,253,9,0,3,0,9656,15,0,0,0,0,0,5,27.25,16,81,679930,12896,7592,276,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,543944,11180,6288,240,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,679930,12948,7664,263,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,79,679930,11700,7564,245,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,679930,13000,7672,289,17,0,8,0,29152,15,0,0,40,36.0292,22.0625,16,27.4242,33
100,100,79,679930,11908,7584,263,0,0,0,0,0,15,0,0,0,0,0,0,0,0,81,558964,10192,6404,229,2,0,0,0,0,15,0,0,0,0,0,0,27.75,4
100,100,79,680201,12168,7592,262,1,0,1,0,4136,15,0,0,40,39.4117,22,3,17.75,4,81,664910,12948,7492,256,0,0,0,0,0,15,0,0,0,0,0,0,0,0
