available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples,ue_id2,dl_bytes2,ul_bytes2,dl_prbs2,ul_prbs2,tx_pkts2,tx_errors2,rx_pkts2,rx_errors2,rx_brate2,dl_cqi2,dl_ri2,dl_pmi2,ul_phr2,ul_sinr2,ul_mcs2,ul_samples2,dl_mcs2,dl_samples2
100,100,70,679930,8060,7580,190,17,0,6,0,17360,15,0,0,40,37.7482,21.4,10,27.5714,35,125,6663314,74464,71496,1541,90,0,13,0,102792,15,0,0,40,37.9089,22.8889,27,27.9,170
100,100,70,679930,10192,7568,215,17,0,8,0,22496,15,0,0,40,38.0668,21.5,16,27.1765,34,125,6663314,78416,71496,1687,105,0,17,0,109432,15,0,0,40,38.095,22.6429,28,27.9126,206
100,100,70,679930,12844,7564,264,19,0,8,0,22496,15,0,0,40,37.8397,21.3333,18,27.5135,37,125,6663314,76128,71496,1579,120,0,18,0,110800,15,0,0,40,38.3679,22.8095,42,27.8797,241
100,100,70,679930,12844,7764,264,19,0,8,0,22992,15,0,0,40,38.3156,21.8571,14,27.275,40,125,6663314,73840,71500,1543,147,0,22,0,160904,15,0,0,40,38.0097,22.6053,38,27.8526,285
100,100,70,558964,10140,6220,197,2,0,0,0,0,15,0,0,0,0,0,0,27.25,4,125,6663314,78780,70632,1622,0,0,1,0,9144,15,0,0,0,38.7381,23,3,28,12
100,100,70,664910,12844,7392,265,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6527328,74724,70904,1551,30,0,5,0,36960,15,0,0,40,38.4004,22.4167,12,27.8596,57
100,100,70,679930,12948,7552,250,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,77584,71496,1601,45,0,7,0,47192,15,0,0,40,37.6758,22.8462,13,27.914,93
100,100,70,679930,13000,7568,255,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,79872,71496,1582,60,0,9,0,66848,15,0,0,40,38.4865,22.7222,18,27.9402,117
100,100,70,679930,12480,7532,256,15,0,8,0,26192,15,0,0,40,38.5503,21.5,16,27.6333,30,125,6663314,79768,71500,1667,90,0,14,0,99376,15,0,0,40,38.1015,22.5938,32,27.8667,165
100,100,70,679930,13312,7580,270,17,0,7,0,24552,15,0,0,40,38.8102,22.2,15,27.5143,35,125,6663314,78468,71500,1615,101,0,14,0,93256,15,0,0,40,38.1022,22.6071,28,27.8889,216
100,100,70,679930,12896,7664,255,19,1,8,0,22992,15,0,0,40,37.5634,21.75,16,27.2432,37,125,6663314,80340,70236,1649,105,0,16,0,116552,15,0,0,40,38.4995,22.4583,24,27.8698,215
100,100,70,679930,13000,7564,275,17,0,8,0,22512,15,0,0,40,37.9537,21.6667,18,27.6176,34,125,6527328,74516,71296,1582,131,0,23,0,156416,15,0,0,40,38.4004,22.5833,48,27.8807,243
100,100,70,679930,12272,7532,260,12,0,3,0,9272,15,0,0,0,39.4862,22,8,27.1667,24,125,6663314,78780,71496,1601,0,0,1,0,9144,15,0,0,0,0,0,1,0,0
100,100,70,543944,10920,6068,217,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,81744,71496,1680,30,0,5,0,35064,15,0,0,40,38.4266,22.4545,11,27.9444,54
100,100,70,679930,13156,7656,265,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,79040,71496,1593,45,0,6,0,46344,15,0,0,40,38.3731,22.75,12,27.8652,89
100,100,70,679930,13208,7640,279,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,75088,71496,1588,53,0,7,0,48728,15,0,0,40,38.3776,22.6316,19,27.8699,123
100,100,70,679930,12948,7564,252,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6527328,80496,70036,1664,75,0,11,0,75696,15,0,0,40,38.1675,22.7059,17,27.9104,134
100,100,70,679930,13000,7668,254,17,0,7,0,24792,15,0,0,40,38.435,21.2857,14,27.5,34,125,6663314,78988,71500,1595,90,0,14,0,109928,15,0,0,40,38.539,22.6667,36,27.8814,177
100,100,70,679930,13052,7648,263,18,1,8,0,28192,15,0,0,40,39.3871,21.8333,18,27.6,35,125,6663314,77376,71500,1589,105,0,17,0,110888,15,0,0,40,37.8732,22.7576,33,27.872,211
100,100,70,679930,13052,7540,264,18,0,8,0,22992,15,0,0,40,38.2012,21.75,16,27.25,36,125,6663314,79196,71496,1636,131,0,22,0,149840,15,0,0,40,38.1166,22.75,52,27.8821,246
100,100,70,679930,12688,7532,257,17,0,8,0,29152,15,0,0,40,37.907,21.6875,16,27.5882,34,125,6663314,83564,71500,1723,150,0,22,0,159792,15,0,0,40,38.487,22.6957,46,27.9116,294
100,100,70,558964,10192,6188,219,2,0,0,0,0,15,0,0,0,0,0,0,27.6,5,125,6663314,82524,71332,1673,20,0,2,0,13280,15,0,0,40,0,0,4,27.9434,53
100,100,70,664910,12740,7392,265,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6527328,84500,70200,1703,30,0,4,0,28096,15,0,0,40,0,0,6,27.9167,60
100,100,70,679930,12584,7548,254,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,83772,71500,1687,45,0,7,0,57984,15,0,0,40,37.301,23,11,27.9101,89
100,100,70,679930,13000,7548,265,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,83720,71500,1728,75,0,12,0,98336,15,0,0,40,37.9151,22.76,25,27.8593,135
100,100,70,679930,13468,7548,262,18,0,7,0,24552,15,0,0,40,39.2335,22.2,15,27.4737,38,125,6663314,83928,71492,1736,90,0,14,0,101168,15,0,0,40,38.2629,22.7,20,27.8541,185
100,100,70,679930,13520,7540,265,17,0,8,0,23856,15,0,0,40,38.4379,21.75,16,27.6176,34,125,6663314,84500,71496,1749,105,0,17,0,121976,15,0,0,40,38.3006,22.6944,36,27.9122,205
100,100,70,679930,13520,7556,261,17,0,7,0,23944,15,0,0,40,39.242,22.0667,15,27.5152,33,125,6663314,84916,71032,1716,118,0,18,0,120416,15,0,0,40,38.4304,22.5,30,27.8819,237
100,100,70,679930,13416,7552,257,16,0,8,0,23856,15,0,0,40,38.2007,21.75,16,27.6875,32,125,6527328,86840,70500,1795,135,0,20,0,154352,15,0,0,40,38.2423,22.6591,44,27.8832,274
100,100,70,679930,13052,7568,270,16,0,6,0,18336,15,0,0,40,38.1908,21.5,12,27.5333,30,125,6663314,83876,71496,1773,15,0,2,0,14816,15,0,0,40,37.7937,23,6,27.9545,22
100,100,70,543944,11388,6020,214,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,83824,71500,1732,30,0,4,0,31528,15,0,0,40,38.2453,22.7,10,27.8667,60
100,100,70,679930,13728,7556,264,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,86216,71496,1796,45,0,8,0,62456,15,0,0,40,0,0,11,27.8817,93
100,100,70,679930,13624,7556,268,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,85852,71504,1760,74,0,9,0,68488,15,0,0,40,38.3685,22.5238,21,27.8992,129
100,100,70,679930,13676,7576,261,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,86736,70732,1765,75,0,12,0,109360,15,0,0,40,38.2252,22.6667,24,27.9024,164
100,100,70,679930,13416,7540,258,17,0,8,0,23376,15,0,0,40,38.5577,21.8571,14,27.4118,34,125,6527328,86112,70804,1859,90,0,16,0,122128,15,0,0,40,38.1097,22.6875,32,27.8743,183
100,100,70,679930,13364,7524,263,19,0,8,0,22880,15,0,0,40,37.5681,21.5,16,27.2162,37,125,6663314,90844,71500,1872,115,0,18,0,147600,15,0,0,40,37.7155,22.6111,36,27.9052,211
100,100,70,679930,13572,7576,261,18,0,7,0,24552,15,0,0,40,38.9677,22.2,15,27.4167,36,125,6663314,87880,71496,1841,135,0,21,0,180536,15,0,0,40,38.4729,22.6585,41,27.9135,266
100,100,70,679930,13572,7572,261,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,87932,71496,1872,15,0,2,0,16712,15,0,0,40,0,0,2,27.8696,23
100,100,70,558964,10868,6236,220,2,0,0,0,0,15,0,0,0,0,0,0,27.6,5,125,6663314,80808,71496,1668,28,0,2,0,16712,15,0,0,40,0,0,2,27.9138,58
100,100,70,664910,13468,7400,261,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,87256,70480,1846,30,0,6,0,54016,15,0,0,40,37.8669,22.8,15,27.9104,67
100,100,70,679930,13572,7568,271,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6527328,89388,71224,1812,59,0,9,0,75760,15,0,0,40,38.0557,22.4667,15,27.8462,104
100,100,70,679930,13260,7588,268,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,88608,71644,1830,75,0,11,0,77744,15,0,0,40,37.7752,22.8519,27,27.9247,146
100,100,70,679930,12584,7540,242,18,0,8,0,22016,15,0,0,40,37.5757,21.3333,18,27.5405,37,125,6663314,82836,71640,1750,90,0,15,0,107656,15,0,0,40,38.3082,22.7857,28,27.9261,176
100,100,70,679930,13312,7556,262,17,0,8,0,23984,15,0,0,40,38.7106,21.9286,14,27.3714,35,125,6663314,90168,71684,1855,117,0,18,0,150624,15,0,0,40,38.3452,22.5714,42,27.8182,220
100,100,70,679930,12792,7572,260,18,0,7,0,21608,15,0,0,40,38.1269,21.7143,14,27.2353,34,125,6663314,86060,71576,1775,131,0,19,0,145656,15,0,0,40,38.2618,22.8,35,27.8195,277
100,100,70,679930,12896,7552,275,18,0,8,0,29152,15,0,0,40,38.318,21.6875,16,27.5556,36,125,6663314,83148,70192,1748,136,0,21,0,151736,15,0,0,40,37.8099,22.6531,49,27.8759,274
100,100,70,679930,12584,7548,257,18,0,6,0,17952,15,0,0,40,37.982,21.6667,12,27.2,35,125,6527328,85852,71628,1773,15,0,3,0,20248,15,0,0,40,0,0,3,27.9333,30
100,100,70,543944,10348,6012,191,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,86320,71528,1809,30,0,7,0,47368,15,0,0,40,37.6099,22.7333,15,27.8852,61
100,100,70,679930,12844,7540,249,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,87880,71508,1782,58,0,9,0,82904,15,0,0,40,38.1038,22.6667,18,27.902,102
100,100,70,679930,12792,7664,258,0,0,0,0,0,15,0,0,0,0,0,0,0,0,125,6663314,94120,71500,1939,75,0,11,0,88912,15,0,0,40,38.4231,22.5294,17,27.9252,147
100,100,70,679930,13416,7644,258,10,0,5,0,15784,15,0,0,40,39.1454,22.2222,9,27.7,20,125,6663314,88348,71336,1838,80,0,12,0,92816,15,0,0,40,37.5925,22.9565,23,27.9029,175
100,100,70,679930,13052,7572,253,17,0,8,0,23376,15,0,0,40,38.3472,21.6667,18,27.6176,34,125,6527328,85280,70200,1794,99,0,16,0,122952,15,0,0,40,38.2639,22.6538,26,27.8595,185
100,100,70,679930,13468,7616,260,18,1,7,0,24552,15,0,0,40,38.8306,22.2,15,27.4571,35,125,5847669,74048,62756,1542,32,0,6,0,40992,15,0,0,40,38.0308,22.9167,12,27.0909,66
