available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples
100,100,70,501930,8008,7500,188,19,0,5,0,16952,15,0,0,40,40.5287,21.6,10,27.45,40
100,100,70,501930,8008,7568,189,17,0,6,0,17360,15,0,0,40,39.5167,21.2727,11,27.6061,33
100,100,70,501930,8112,7544,190,17,0,6,0,17360,15,0,0,40,39.3448,21.2857,14,27.5588,34
100,100,70,456870,7592,7060,171,4,0,2,0,8272,15,0,0,40,37.8404,22,5,27.5,8
100,100,70,501930,8060,7572,190,17,0,6,0,17360,15,0,0,40,39.9866,21.4545,11,27.5882,34
100,100,70,501930,8060,7556,190,18,0,6,0,17360,15,0,0,40,39.0907,21.2727,11,27.5676,37
100,100,70,501930,11284,7536,257,18,0,8,0,26192,15,0,0,40,39.5202,21.5,14,27.6857,35
100,100,70,501930,12636,7552,282,19,0,8,0,27104,15,0,0,40,40.7003,21.6111,18,27.1905,42
100,100,70,501930,12844,7568,278,16,0,9,0,22376,15,0,0,40,40.1639,21.1333,15,27.7333,30
100,100,70,501930,12480,7552,284,17,0,8,0,25712,15,0,0,40,40.3219,21.6111,18,27.5882,34
100,100,70,501930,12740,7568,296,17,0,8,0,26800,15,0,0,40,40.5534,21.9375,16,27.5161,31
100,100,70,411004,10868,6544,233,6,0,2,0,4544,15,0,0,40,41.1716,21,6,27.6667,9
100,100,70,456870,8736,7040,188,15,0,6,0,17360,15,0,0,40,39.9885,21.2857,14,27.8387,31
100,100,70,501930,8060,7600,190,5,0,2,0,8272,15,0,0,40,40.2644,22,5,27.7143,7
100,100,70,501930,8164,7520,190,18,0,6,0,17360,15,0,0,40,39.7,21.2727,11,27.6111,36
100,100,70,501930,8060,7504,190,17,0,6,0,17360,15,0,0,40,39.5946,21.4,10,27.6765,34
100,100,70,501930,8112,7508,190,17,0,6,0,17360,15,0,0,40,39.866,21.2308,13,27.7941,34
100,100,70,501930,12272,7548,279,17,0,8,0,24624,15,0,0,40,40.8287,21.5556,18,27.4118,34
100,100,70,501930,12272,7528,260,16,0,8,0,21088,15,0,0,40,40.0985,21.5,16,27.7,30
100,100,70,501930,12428,7544,269,19,0,8,0,25232,15,0,0,40,39.5022,21.4375,16,26.8462,39
100,100,70,456870,12012,7004,261,17,0,8,0,25872,15,0,0,40,40.1201,22.1765,17,27.4706,34
100,100,70,501930,8164,7548,190,15,0,6,0,17360,15,0,0,40,39.6811,21.3846,13,27.5938,32
100,100,70,501930,8008,7616,198,17,0,6,0,17360,15,0,0,40,40.6656,21.4,10,27.5946,37
100,100,70,501930,8112,7532,190,18,0,6,0,17360,15,0,0,40,40.3977,21.2308,13,27.5758,33
100,100,70,501930,8112,7528,190,17,0,6,0,17360,15,0,0,40,39.6382,21.3846,13,27.6176,34
100,100,70,501930,12324,7552,280,17,0,8,0,25232,15,0,0,40,40.2402,21.4375,16,27.5556,36
100,100,70,501930,13000,7564,282,17,0,8,0,26800,15,0,0,40,40.5347,21.8333,18,27.4571,35
100,100,70,501930,12324,7568,265,19,0,8,0,24144,15,0,0,40,40.0196,21.5714,14,27.3143,35
100,100,70,471084,11024,7220,244,12,0,4,0,9584,15,0,0,40,40.6324,21.25,8,27.5,28
