available_dl_prbs,available_ul_prbs,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples
100,100,1924136,24544,20856,619,22,0,7,0,36792,15,0,0,30,104.477,22.1875,16,27.7234,47
100,100,2039790,24544,22232,659,32,0,8,0,46640,15,0,0,30,104.485,22.6111,18,27.8028,71
100,100,2039790,23140,22080,624,43,0,8,0,41952,15,0,0,30,104.472,22.3125,16,27.871,93
100,100,1903804,24752,20656,639,48,0,12,0,63504,15,0,0,30,104.488,22.2917,24,27.8161,87
100,100,2039790,25636,22112,666,6,0,3,0,17416,15,0,0,0,104.467,22.2,5,27.4286,7
100,100,1992422,23088,21456,638,0,0,0,0,0,15,0,0,0,0,0,0,28,20
100,100,1951172,24908,21316,702,16,0,4,0,19376,15,0,0,30,104.528,22,11,27.7,40
100,100,2039790,25012,22116,671,22,0,7,0,35640,15,0,0,30,104.53,22.1333,15,27.7083,48
100,100,1903804,22828,20608,589,16,0,4,0,21552,15,0,0,30,104.427,22.3333,9,27.8,40
100,100,2039790,25428,22124,697,32,0,8,0,40800,15,0,0,30,104.532,22.5333,15,27.8082,73
100,100,2039790,25012,22116,681,47,0,11,0,71432,15,0,0,30,104.37,22.32,25,27.8065,93
100,100,1903804,23920,20640,641,32,0,10,0,48784,15,0,0,30,104.405,21.9583,24,27.725,80
100,100,2039790,25272,22124,694,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,2039790,25116,22128,645,14,0,2,0,11104,15,0,0,30,0,0,3,27,33
100,100,1903804,23036,20616,619,9,0,3,0,25496,15,0,0,30,0,0,6,26.8,5
100,100,2039790,23452,22032,587,15,0,4,0,29632,15,0,0,30,104.187,22.5556,9,27.9211,38
100,100,2039790,26260,22124,670,29,0,8,0,34976,15,0,0,30,104.37,21.625,16,27.8769,65
100,100,1903804,24180,20624,622,31,0,7,0,49904,15,0,0,30,104.193,22.6875,16,27.8451,71
100,100,2039790,25480,22100,669,32,0,9,0,46088,15,0,0,30,104.479,22.5294,17,27.6716,67
100,100,2014952,23400,21548,567,41,0,8,0,45296,15,0,0,30,104.432,22.3333,18,27.8261,92
100,100,1928642,24284,21108,607,46,0,8,0,53080,15,0,0,30,104.406,22.5333,15,27.84,100
100,100,2039790,24960,22080,596,6,0,4,0,20400,15,0,0,30,104.534,22.6667,9,27.7333,15
100,100,1992422,23504,21600,613,7,0,0,0,0,15,0,0,0,0,0,0,27.8,20
100,100,1951172,24908,21148,637,16,0,4,0,21552,15,0,0,30,104.459,22.2222,9,27.7879,33
100,100,2039790,25220,22092,679,32,0,8,0,44656,15,0,0,30,104.538,22.7778,18,27.6923,65
100,100,1992422,22672,21120,598,16,0,5,0,24536,15,0,0,30,104.533,22.5,12,27.8367,49
100,100,1951172,25428,21636,666,32,0,9,0,46744,15,0,0,30,104.537,22.3529,17,27.7059,68
100,100,2039790,25740,22096,658,48,0,12,0,67488,15,0,0,30,104.452,22.2609,23,27.7292,96
100,100,1903804,23452,20616,623,35,0,11,0,51592,15,0,0,30,104.52,21.7273,22,27.873,63
100,100,2039790,25376,22116,689,0,0,1,0,4136,0,0,0,0,0,0,1,0,0
100,100,2039790,24232,22092,640,13,0,2,0,11104,15,0,0,30,104.54,22,5,27.697,33
100,100,1903804,23972,20624,644,16,0,4,0,20400,15,0,0,30,104.529,22.2857,7,27.8667,30
100,100,2039790,24284,22136,651,16,0,5,0,23512,15,0,0,30,104.528,22,10,27.697,33
100,100,2039790,24700,22120,659,31,0,7,0,39624,15,0,0,30,104.494,22.125,16,27.7941,68
100,100,1903804,23036,20648,600,32,0,8,0,41952,15,0,0,30,104.501,22.3636,22,27.75,80
100,100,16400234,210520,178336,5551,16,0,4,0,24256,15,0,0,30,104.552,23.25,8,27.7576,33
100,100,1903804,23868,20680,612,6,0,4,0,20400,15,0,0,30,104.544,22.25,8,27.8333,12
100,100,2039790,25116,22120,631,15,0,2,0,13280,15,0,0,30,104.36,22.6,5,27.8667,30
100,100,2039790,24388,22152,611,29,0,6,0,31504,15,0,0,30,104.55,22.4286,14,27.7222,72
100,100,1903804,24492,20700,633,32,0,8,0,41952,15,0,0,30,104.508,22.2353,17,27.7586,58
100,100,2039790,25428,22132,649,31,0,7,0,42400,15,0,0,30,104.403,22.2308,13,27.8361,61
100,100,2019458,24336,21912,650,42,0,11,0,58696,15,0,0,30,104.386,21.875,24,27.8043,92
100,100,1924136,24856,20896,636,48,0,12,0,60176,15,0,0,30,104.545,22.3636,22,27.7917,96
100,100,2039790,25948,22120,685,6,0,4,0,20400,15,0,0,30,104.547,22.5,8,27.6667,12
100,100,1992422,23764,21636,639,9,0,1,0,4136,15,0,0,0,104.544,22,3,27.7143,21
100,100,1951172,25324,21164,651,16,0,4,0,20400,15,0,0,30,104.544,22.3636,11,27.7,40
100,100,2039790,24700,22128,653,32,0,8,0,42608,15,0,0,30,104.55,22.1538,13,27.7049,61
100,100,2039790,22672,21316,609,16,0,4,0,19376,15,0,0,30,104.548,22,8,27.7872,47
100,100,1903804,25376,21432,654,32,0,8,0,41952,15,0,0,30,104.513,22.4211,19,27.7654,81
100,100,2039790,25116,22140,676,49,0,13,0,70344,15,0,0,30,104.514,22.5667,30,27.62,100
100,100,1903804,23764,20684,602,36,0,12,0,62064,15,0,0,30,104.415,22.0357,28,27.6986,73
100,100,2039790,24804,22148,654,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,2039790,25844,22172,627,15,0,2,0,14816,15,0,0,30,104.166,23.2,5,27.9211,38
100,100,1903804,23868,20668,597,16,0,4,0,19376,15,0,0,30,104.546,22,7,27.7931,29
100,100,2039790,25220,22180,688,16,0,5,0,24536,15,0,0,30,0,0,7,27.6571,35
100,100,2039790,24804,22148,625,30,0,6,0,33680,15,0,0,30,104.519,22.4545,11,27.7538,65
100,100,1903804,22724,20628,573,32,0,8,0,39776,15,0,0,30,104.397,22.2667,15,27.7297,74
100,100,2039790,25064,22180,675,32,0,9,0,44936,15,0,0,30,104.546,22.3158,19,27.8095,63
100,100,2019458,24336,21924,694,42,0,9,0,43912,15,0,0,30,104.548,22.2105,19,27.7753,89
100,100,1924136,25324,20928,612,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,2039790,25272,22236,668,16,0,4,0,20400,15,0,0,30,104.547,22.2857,7,27.7143,28
100,100,1992422,24700,21616,636,7,0,1,0,4136,15,0,0,0,0,0,1,27.7143,21
100,100,1951172,24856,21184,620,16,0,4,0,19376,15,0,0,30,104.545,22,9,27.697,33
100,100,2039790,25324,22172,652,32,0,8,0,38752,15,0,0,30,0,0,12,27.8413,63
100,100,2039790,24180,21384,653,19,0,6,0,27648,15,0,0,30,104.543,22,9,27.9167,48
100,100,1903804,24596,21400,616,32,0,8,0,38752,15,0,0,30,104.546,22,15,27.7538,65
100,100,2039790,25220,22164,652,48,0,11,0,57064,15,0,0,30,104.545,22.6,20,27.7732,97
100,100,1992422,23712,20744,647,37,0,11,0,63608,15,0,0,30,104.515,22.5714,21,27.8333,78
100,100,1951172,24232,22028,664,0,0,1,0,4136,15,0,0,0,104.544,22,3,0,0
100,100,2039790,25064,22112,649,16,0,4,0,24256,15,0,0,30,104.551,23.25,8,27.7576,33
100,100,1903804,22464,20628,565,16,0,4,0,19376,15,0,0,30,104.545,22,11,27.871,31
100,100,2039790,24284,22124,685,16,0,6,0,34832,15,0,0,30,104.448,22.3077,13,27.8182,33
100,100,2019458,23972,21924,606,26,0,5,0,24536,15,0,0,30,104.547,22.3636,11,27.7419,62
100,100,1924136,25116,20880,684,32,0,8,0,40800,15,0,0,30,104.547,22.5263,19,27.7692,78
100,100,2039790,25844,22096,656,38,0,12,0,71984,15,0,0,30,104.486,22.5385,26,27.7143,70
100,100,2019458,23504,21912,653,42,0,9,0,43912,15,0,0,30,104.548,22.2222,18,27.8105,95
100,100,1924136,24128,20900,625,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,2039790,25792,22172,671,16,0,4,0,20400,15,0,0,30,104.544,22.3636,11,27.7,40
100,100,1992422,24076,21660,627,13,0,2,0,8272,15,0,0,0,104.542,22,6,27.8333,24
100,100,1951172,24856,21200,620,16,0,4,0,20400,15,0,0,30,104.544,22.4,10,27.775,40
100,100,2039790,25428,22172,681,32,0,8,0,40928,15,0,0,30,104.493,22.1667,18,27.7465,71
100,100,1992422,23660,21636,624,30,0,7,0,36664,15,0,0,30,104.548,22.5714,14,27.7778,63
100,100,1951172,25428,21204,645,32,0,8,0,38752,15,0,0,30,104.551,22,16,27.746,63
100,100,2039790,25272,22176,674,48,0,12,0,63504,15,0,0,30,104.495,22.2727,33,27.7479,119
100,100,1992422,23556,21096,654,0,0,0,0,0,15,0,0,0,0,0,0,28,7
100,100,1951172,25688,21760,720,2,0,2,0,8272,15,0,0,0,0,0,4,0,0
100,100,2039790,24908,22092,653,15,0,2,0,16712,15,0,0,30,0,0,4,27.9333,30
100,100,1903804,23400,20652,617,16,0,4,0,20400,15,0,0,30,104.546,22.6667,9,27.8,40
100,100,2039790,25220,22136,653,20,0,6,0,27648,15,0,0,30,104.545,22,12,27.65,40
100,100,2039790,24804,21932,633,27,0,5,0,29544,15,0,0,30,104.469,22.75,12,27.9077,65
100,100,1903804,24180,20824,588,31,0,6,0,36088,15,0,0,30,104.393,22.125,8,27.8871,62
100,100,2039790,24336,22088,660,42,0,10,0,48400,15,0,0,30,104.438,22.3478,23,27.8676,68
100,100,2019458,24284,21972,609,41,0,9,0,53376,15,0,0,30,104.352,22.5789,19,27.9,90
100,100,1924136,25272,20864,601,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,2039790,24804,22144,686,16,0,5,0,30696,15,0,0,30,0,0,7,27.8125,32
100,100,2039790,22516,22120,606,21,0,5,0,24536,15,0,0,30,104.546,22.5455,11,27.75,48
100,100,1903804,25376,20688,643,16,0,4,0,20400,15,0,0,30,0,0,6,27.8788,33
100,100,2039790,24752,22100,639,32,0,9,0,50072,15,0,0,30,104.503,22.1333,15,27.7612,67
100,100,1992422,23660,21636,590,40,0,8,0,44784,15,0,0,30,0,0,14,27.7273,66
100,100,1951172,25324,21148,684,32,0,8,0,40800,15,0,0,30,104.548,22.6316,19,27.7812,64
100,100,2039790,24960,22120,660,48,0,13,0,66120,15,0,0,30,104.546,22.24,25,27.76,100
100,100,2039790,24232,21508,664,1,0,0,0,0,0,0,0,0,0,0,0,28,15
100,100,1903804,24908,21320,635,6,0,5,0,26344,15,0,0,30,104.552,22,10,27.8333,12
100,100,2039790,24908,22144,647,16,0,3,0,15240,15,0,0,30,104.547,22,7,27.8125,32
100,100,1903804,25168,20704,624,17,0,4,0,21552,15,0,0,30,104.475,22.2222,9,27.697,33
100,100,2039790,25584,22204,682,31,0,9,0,52248,15,0,0,30,104.452,22.3,20,27.64,50
100,100,2039790,25636,22160,669,32,0,8,0,41952,15,0,0,30,104.517,22.2727,22,27.7215,79
