available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples,ue_id2,dl_bytes2,ul_bytes2,dl_prbs2,ul_prbs2,tx_pkts2,tx_errors2,rx_pkts2,rx_errors2,rx_brate2,dl_cqi2,dl_ri2,dl_pmi2,ul_phr2,ul_sinr2,ul_mcs2,ul_samples2,dl_mcs2,dl_samples2
100,100,72,6663314,39312,73732,895,42,2,5,0,20120,13,0,0,40,0,0,5,27.8804,92,81,13190642,180700,142200,3781,63,0,11,0,97336,15,0,0,40,39.7757,22.7143,21,27.9076,119
100,100,72,5461970,32228,61952,740,4,4,0,0,0,0,0,0,0,0,0,0,26,8,81,13326628,175552,143000,3574,105,0,14,0,102256,15,0,0,40,39.7136,22.6129,31,27.8915,212
100,100,72,7754596,48392,85368,1077,60,0,10,0,37968,13,0,0,40,40.6243,21.4737,19,27.8824,119,81,13326628,183248,142260,3853,135,0,22,0,187360,15,0,0,40,40.0929,22.6596,47,27.8876,267
100,100,72,5452372,32596,64492,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,13326628,175084,143048,3607,28,0,3,0,20848,15,0,0,40,40.3816,22.375,8,27.9074,54
100,100,72,7697572,45672,98200,1339,132,0,15,0,73032,13,0,0,40,39.0355,22.2308,26,27.9057,265,81,13326628,180336,142172,3762,56,2,14,0,83912,15,0,0,40,40.149,22.1613,31,27.8878,107
100,100,72,6729098,40924,74992,918,45,0,7,0,23512,13,0,0,40,0,0,9,27.8851,87,81,13190642,174148,142816,3664,90,0,12,0,83136,15,0,0,40,39.8771,22.65,20,27.8603,179
100,100,72,6672326,39632,73452,913,60,0,9,0,34792,13,0,0,40,40.014,21.25,20,27.8417,120,81,13326628,180960,142992,3710,132,0,19,0,147448,15,0,0,40,40.0396,22.6316,38,27.8696,253
100,100,72,6673828,39036,73816,909,92,2,13,0,44168,13,0,0,40,41.0834,21.2857,21,27.8,185,81,13326628,182104,141744,3795,150,0,27,0,215152,15,0,0,40,39.0966,22.7273,55,27.882,305
100,100,72,6663314,39052,73208,882,136,1,20,0,68608,13,0,0,40,40.9555,21.7391,46,27.8282,262,81,13326628,178412,141536,3744,255,0,40,0,299624,15,0,0,40,39.6779,22.6588,85,27.9,510
100,100,72,6663314,39572,72952,881,0,0,2,0,7248,13,0,0,40,0,0,2,0,0,81,13190642,175760,142992,3646,15,0,1,0,4136,15,0,0,40,0,0,1,27.7273,22
100,100,72,6675330,38772,73172,897,30,0,4,0,12160,13,0,0,40,41.2595,22.25,12,27.8814,59,81,13326628,173888,143008,3542,40,0,8,0,53400,15,0,0,40,40.1342,22.7,20,27.8681,91
100,100,72,6662508,38008,73940,853,50,6,6,0,19296,13,0,0,40,40.7048,21.7143,14,27.8269,104,81,13190642,180752,141532,3727,76,0,14,0,105288,15,0,0,40,39.0997,22.5833,36,27.9013,152
100,100,72,4238228,27600,56476,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,13326628,171392,143008,3666,120,0,17,0,127520,15,0,0,40,39.923,22.75,32,27.9099,222
100,100,72,7568080,43816,90628,1003,4,4,0,0,0,0,0,0,0,0,0,0,26,9,81,13326628,177476,143120,3787,143,0,23,0,189816,15,0,0,40,39.8805,22.8182,44,27.8775,302
100,100,72,6666816,40440,83072,884,151,2,21,0,77480,13,0,0,40,40.3651,21.8696,46,27.8436,307,81,13190642,194272,141824,4035,285,0,42,0,389200,15,0,0,40,39.3481,22.6364,88,27.9032,568
100,100,72,6676136,38704,75896,956,15,0,3,0,9016,13,0,0,40,0,0,3,27.9459,37,81,13326628,186420,143008,3934,31,0,6,0,42888,15,0,0,40,0,0,8,27.9333,60
100,100,72,6548356,39604,73120,998,44,0,11,0,45496,13,0,0,40,39.526,22,22,25.8667,90,81,13326628,195364,142756,4144,65,0,11,0,91368,15,0,0,40,39.5705,22.7647,17,27.9375,144
100,100,72,6682840,40756,74200,1268,47,0,12,0,38448,13,0,0,40,40.6249,21.52,25,27.7826,92,81,13190642,200668,142028,4327,106,1,18,0,144056,15,0,0,40,39.1549,22.4595,37,27.8995,199
100,100,72,6665902,40636,77280,988,75,0,11,0,38648,13,0,0,40,40.3967,21.2174,23,27.8231,147,81,13326628,202332,143056,4339,135,0,21,0,198688,15,0,0,40,39.8967,22.4773,44,27.8843,268
100,100,72,6673828,38772,73332,945,90,0,12,0,45216,13,0,0,40,40.8363,21.4091,22,27.8857,175,81,13326628,203996,142552,4253,168,0,27,0,252080,15,0,0,40,40.015,22.5185,54,27.8701,354
100,100,72,6663314,39364,73220,853,104,2,14,0,49536,13,0,0,40,40.6019,21.8333,36,27.8639,213,81,13190642,204776,141992,4317,203,0,35,0,297776,15,0,0,40,39.743,22.5733,75,27.9021,388
100,100,72,6663314,54600,71560,1167,121,1,22,0,139664,13,0,0,40,39.9816,22.6667,36,27.8103,232,81,13326628,193856,142992,4096,240,0,37,0,341776,15,0,0,40,39.9186,22.5867,75,27.8758,483
