available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples,ue_id2,dl_bytes2,ul_bytes2,dl_prbs2,ul_prbs2,tx_pkts2,tx_errors2,rx_pkts2,rx_errors2,rx_brate2,dl_cqi2,dl_ri2,dl_pmi2,ul_phr2,ul_sinr2,ul_mcs2,ul_samples2,dl_mcs2,dl_samples2
100,100,73,13337142,81144,146136,2014,53,0,10,0,30000,13,0,0,40,39.5205,21.6471,17,27.7368,114,76,13326628,192036,143644,4401,54,0,10,0,67912,15,0,0,40,39.505,22.6875,16,27.9439,107
100,100,73,13317616,169676,147444,3848,127,0,28,0,165768,13,0,0,40,40.4355,22.2069,58,27.8008,256,76,13190642,184548,142940,4349,120,0,21,0,123320,15,0,0,40,39.7351,22.7209,43,27.9331,239
100,100,73,13190642,178880,147028,3953,1,0,2,0,13280,0,0,0,40,40.5187,22.5,6,0,0,76,13199654,172588,142240,4124,0,0,1,0,7992,0,0,0,40,40.7897,24,3,0,0
100,100,73,13331940,132564,145840,3030,79,0,17,0,100376,13,0,0,40,0,0,26,27.7062,160,76,13326628,179660,142648,4305,71,0,16,0,117280,15,0,0,40,40.5686,22.4688,32,27.8958,144
100,100,73,13326628,109720,146432,2610,154,0,28,0,93296,13,0,0,40,40.6894,21.7037,54,27.7873,315,76,13326628,173628,143436,4176,147,0,26,0,174288,15,0,0,40,40.2363,22.5094,53,27.8767,292
100,100,73,13326628,79456,147348,1966,264,0,46,0,152064,13,0,0,40,40.3912,21.913,92,27.8041,536,76,13326628,166192,143232,3906,247,0,49,0,328712,15,0,0,40,39.7116,22.64,100,27.9,490
100,100,73,13190642,95368,147252,2281,32,0,4,0,14400,13,0,0,40,41.0676,22.3,10,27.7778,63,76,13190642,188136,142500,4345,30,0,7,0,60008,15,0,0,40,40.1216,22.9333,15,27.9184,49
100,100,73,13326628,80028,146172,1950,66,0,11,0,34680,13,0,0,40,40.3542,21.7037,27,27.8043,138,76,13326628,189904,143236,4576,64,1,12,0,78976,15,0,0,40,40.2232,22.2258,31,27.872,125
100,100,73,13326628,79872,145832,1973,174,0,31,0,103736,13,0,0,40,40.6641,21.6111,72,27.8121,346,76,13326628,200148,143228,4613,165,0,31,0,246336,15,0,0,40,39.979,22.6508,63,27.9091,330
100,100,73,13335640,81340,150276,2032,17,0,2,0,8272,13,0,0,40,0,0,3,27.3611,36,76,13326628,190008,142332,4519,15,0,3,0,36392,15,0,0,40,0,0,6,27.9,30
100,100,73,13190642,80132,147480,1977,58,0,9,0,31720,13,0,0,40,41.0486,22.1429,14,27.783,106,76,13190642,189696,142944,4640,49,0,9,0,53736,15,0,0,40,0,0,11,27.9101,89
100,100,73,13326628,80236,146364,1963,87,0,17,0,52888,13,0,0,40,40.1398,21.5429,35,27.8212,179,76,13326628,182884,143252,4376,84,0,16,0,128904,15,0,0,40,38.9288,22.6897,29,27.8876,178
100,100,73,13191448,190112,146964,4210,278,3,59,0,358208,13,0,0,40,40.1982,22.3964,111,27.8062,552,76,13190642,193752,143136,4518,255,0,49,0,337816,15,0,0,40,40.2824,22.5743,101,27.8976,508
100,100,73,13335640,145424,146840,3238,5,0,0,0,0,0,0,0,0,0,0,0,27.8,15,76,13326628,193804,142952,4630,9,0,0,0,0,0,0,0,0,0,0,0,28,13
100,100,73,13199654,79820,146080,2001,41,0,9,0,27992,13,0,0,40,41.1773,21.8947,19,27.7564,78,76,13326628,198796,142136,4721,34,0,8,0,57768,15,0,0,40,40.7482,22.6111,18,27.8438,64
100,100,73,13317616,80548,147192,2012,79,0,14,0,49712,13,0,0,40,40.4685,22.3077,26,27.7975,163,76,13190642,187876,143240,4356,75,0,13,0,86560,15,0,0,40,0,0,22,27.8954,153
100,100,73,13326628,80444,146076,1961,116,0,21,0,66696,13,0,0,40,40.3588,21.5116,43,27.8139,231,76,13326628,198276,142848,4747,109,0,20,0,159664,15,0,0,40,39.9039,22.5714,35,27.934,212
100,100,73,13326628,82836,147564,2066,190,1,34,0,145048,13,0,0,40,39.816,22.0159,63,27.8177,384,76,13190642,189800,143240,4612,180,0,35,0,277784,15,0,0,40,39.4452,22.6452,62,27.9025,359
100,100,73,13326628,173472,145824,3911,225,0,38,0,128384,13,0,0,40,40.2037,21.8611,72,27.7902,448,76,13326628,191464,142844,4577,210,0,41,0,335520,15,0,0,40,39.3006,22.5733,75,27.905,421
100,100,73,13326628,79924,145768,1964,300,0,53,0,169848,13,0,0,40,40.2819,21.7212,104,27.8033,605,76,13326628,173680,143132,4131,285,0,56,0,357520,15,0,0,40,40.0867,22.5429,105,27.9078,564
100,100,73,13331940,80732,145580,2031,28,0,6,0,19088,13,0,0,40,41.405,22.0714,14,27.75,52,76,13326628,167284,142640,3975,25,0,6,0,39944,15,0,0,40,39.9547,22.0714,14,27.9796,49
100,100,73,13190642,169780,147192,3794,64,0,15,0,99144,13,0,0,40,40.4226,22.4,35,27.7597,129,76,13190642,177580,142240,4338,60,0,13,0,102384,15,0,0,40,40.3639,22.6176,34,27.8926,121
100,100,73,13326628,189488,144860,4221,139,0,31,0,199376,13,0,0,40,39.5661,22.3492,63,27.7692,273,76,13326628,176540,142748,4230,127,1,24,0,139008,15,0,0,40,39.9891,22.4444,54,27.8846,260
100,100,73,13326628,191204,147816,4364,17,0,3,0,18120,13,0,0,40,0,0,3,27.75,36,76,13326628,172640,143236,4100,16,0,3,0,20848,15,0,0,40,0,0,5,27.931,29
100,100,73,13326628,191256,146656,4240,48,0,12,0,86584,13,0,0,40,39.7342,22.6154,26,27.84,100,76,13326628,174824,142456,4163,49,0,9,0,66320,15,0,0,40,0,0,10,27.934,106
100,100,73,13330438,189112,145624,4228,232,0,63,0,322104,13,0,0,40,40.2095,20.5746,134,27.8038,469,76,13326628,185068,143152,4453,220,0,46,0,353768,15,0,0,40,40.3755,22.6737,95,27.9181,452
