available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples,ue_id2,dl_bytes2,ul_bytes2,dl_prbs2,ul_prbs2,tx_pkts2,tx_errors2,rx_pkts2,rx_errors2,rx_brate2,dl_cqi2,dl_ri2,dl_pmi2,ul_phr2,ul_sinr2,ul_mcs2,ul_samples2,dl_mcs2,dl_samples2
100,100,79,33181228,466440,355780,9325,642,1,89,0,810744,15,0,0,40,38.9314,22.4187,160,27.9124,1279,92,6663314,38844,73264,977,129,2,27,0,72736,13,0,0,40,39.8348,18.4815,54,27.6899,258
100,100,79,33179778,474240,356112,9484,9,0,1,0,4136,0,0,0,40,39.5772,22,3,28,19,92,6537842,38756,72684,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,79,33181336,490152,355680,9673,98,0,12,0,122240,15,0,0,40,38.9105,22.4737,19,27.9192,198,92,6663314,38792,72824,999,15,0,3,0,11064,13,0,0,40,0,0,3,27.8571,28
100,100,79,33180530,480324,355536,9461,188,0,27,0,223416,15,0,0,40,37.5964,22.0385,52,27.9145,386,92,6663314,38688,73084,987,37,0,7,0,23544,13,0,0,40,41.304,21.3846,13,27.7879,66
100,100,79,33316460,487292,355228,9675,352,0,52,0,491600,15,0,0,40,37.8732,22.3981,108,27.9247,691,92,6663314,38324,72492,998,72,0,12,0,41632,13,0,0,40,40.0388,22.32,25,27.94,150
100,100,79,33180694,515320,355768,10199,616,0,79,0,907136,15,0,0,40,37.8336,22.471,155,27.884,1224,92,6663314,39676,73080,990,122,0,20,0,68928,13,0,0,40,40.509,22.0714,42,27.8538,253
100,100,79,33181390,514800,355036,9996,66,0,8,0,97000,15,0,0,40,38.4121,23.0588,17,27.9773,132,92,6673828,38716,73768,980,14,0,1,0,4136,13,0,0,40,0,0,2,27.6129,31
100,100,79,33180584,512824,355304,10119,154,0,20,0,225648,15,0,0,40,38.2326,22.561,41,27.7987,303,92,6663314,38688,73792,998,31,0,5,0,16296,13,0,0,40,0,0,9,27.9231,65
100,100,79,33305034,507104,356832,10095,241,0,29,0,341024,15,0,0,40,38.2729,22.6667,51,27.842,481,92,6663314,38636,72416,959,45,0,9,0,27224,13,0,0,40,40.9402,21.3333,18,27.9208,101
100,100,79,33191578,506428,356724,10139,328,0,39,0,476520,15,0,0,40,37.9377,22.4872,78,27.9153,661,92,6548356,40148,74528,1015,60,0,11,0,35800,13,0,0,40,40.1545,22,21,27.8803,117
100,100,79,33179888,521612,355640,10221,417,0,58,0,586632,15,0,0,40,38.0695,22.5345,116,27.8758,829,92,6663314,41392,74752,1018,79,0,15,0,51864,13,0,0,40,40.384,21.3462,26,27.8701,154
100,100,79,33181336,492596,355704,9557,497,0,61,0,668112,15,0,0,40,38.3857,22.7405,131,27.9357,995,92,6663314,38948,73460,970,107,0,19,0,62680,13,0,0,40,40.331,21.9459,37,27.6714,210
100,100,79,33180584,520624,356148,10091,43,0,5,0,86624,15,0,0,40,0,0,7,27.8333,84,92,6673828,39704,73180,1021,0,0,0,0,0,13,0,0,0,0,0,0,28,4
100,100,79,33315764,496808,355344,9961,130,0,19,0,182368,15,0,0,40,37.74,22.4118,34,27.906,266,92,6527328,38428,73296,944,22,0,5,0,17288,13,0,0,40,40.3157,21.5714,14,27.8,35
100,100,79,33181336,509132,355656,10119,211,0,33,0,277704,15,0,0,40,37.6495,22.1977,86,27.9422,415,92,6663314,39052,72900,1036,45,0,9,0,28344,13,0,0,40,40.8407,22.1667,18,27.914,93
100,100,79,33265754,466856,369040,9112,296,1,36,0,345888,15,0,0,40,38.5321,22.3836,73,27.9191,593,94,3527886,21444,38644,549,63,0,11,0,36824,13,0,0,40,39.8254,22.24,25,27.2381,126
100,100,79,33179888,481260,355728,9503,384,1,45,0,524440,15,0,0,40,39.8326,22.6222,90,27.8879,776,94,6663314,42224,73952,1059,87,1,13,0,42952,13,0,0,40,36.9875,21.6087,23,27.0121,165
100,100,79,33315068,485784,355404,9410,14,0,2,0,20208,0,0,0,0,0,0,2,27.4762,21,94,6663314,38948,72628,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,79,33182782,482144,355704,9648,99,0,15,0,118840,15,0,0,40,40.5229,21.7917,24,27.8976,205,94,6663314,39052,73208,923,23,0,5,0,17384,13,0,0,40,0,0,7,27.7838,37
100,100,79,33179834,480220,355336,9400,174,0,23,0,242416,15,0,0,40,39.8817,22.3878,49,27.9326,356,94,6673828,38964,73468,975,45,0,6,0,23024,13,0,0,40,39.0243,22,10,27.8191,94
100,100,79,33180584,481416,356144,9553,270,0,35,0,372912,15,0,0,40,37.7131,22.7639,72,27.9062,533,94,6670018,39744,74840,1006,52,0,8,0,27680,13,0,0,40,39.6643,21.4286,14,27.8661,112
100,100,79,33180476,492648,356276,9846,364,0,42,0,465504,15,0,0,40,39.1622,22.8052,77,27.8932,740,94,6541652,39808,72528,976,68,0,14,0,45456,13,0,0,40,40.0604,22,30,27.9048,126
