available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples,ue_id2,dl_bytes2,ul_bytes2,dl_prbs2,ul_prbs2,tx_pkts2,tx_errors2,rx_pkts2,rx_errors2,rx_brate2,dl_cqi2,dl_ri2,dl_pmi2,ul_phr2,ul_sinr2,ul_mcs2,ul_samples2,dl_mcs2,dl_samples2
100,100,75,126024344,1746932,1363660,36414,50,0,7,0,61776,15,0,0,40,37.8579,22.8,15,27.955,111,77,0,0,148,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6527328,93600,70340,1872,60,0,9,0,75760,15,0,0,40,37.7461,22.4667,15,27.9167,120,77,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6673828,91912,72732,2126,79,0,21,0,141288,15,0,0,40,37.145,21.8222,45,27.6604,159,77,0,0,20,0,4,4,0,0,0,15,0,0,0,0,0,0,0,10
100,100,75,6663314,84760,72088,1740,107,2,15,0,112832,15,0,0,40,37.88,22.9333,30,27.8119,202,77,0,0,40,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
100,100,75,6663314,89232,71612,1809,122,0,18,0,142560,15,0,0,40,38.153,22.5714,42,27.8852,244,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6647488,91444,72348,1855,140,0,33,0,148424,15,0,0,40,36.7617,20.254,63,27.6739,276,77,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6676832,91756,72748,2154,3,0,0,0,0,15,0,0,0,0,0,0,28,23,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6550664,81276,71120,1833,15,0,3,0,20248,15,0,0,40,0,0,6,27.931,29,77,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6685844,81344,73344,1860,52,4,11,0,43288,15,0,0,40,36.8582,22.2083,24,27.7475,99,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6663314,80392,72256,1773,64,0,15,0,81032,15,0,0,40,37.0116,21.6897,29,27.7031,128,77,0,0,40,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7
100,100,75,6663314,82004,71896,1624,76,0,11,0,81408,15,0,0,40,37.7518,22.7895,19,27.8013,156,77,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6663314,86528,71628,1769,106,0,14,0,102728,15,0,0,40,37.7439,22.6774,31,27.835,200,77,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6663314,92092,71028,1915,107,0,16,0,131224,15,0,0,40,37.6836,22.5417,24,27.8745,231,77,0,0,20,0,4,4,0,0,0,8,0,0,0,0,0,0,0,11
100,100,75,6527328,93340,70860,1899,121,0,18,0,150496,15,0,0,40,37.6717,22.6429,42,27.8648,244,77,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6663314,92352,71764,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6685844,86688,73012,1795,20,0,4,0,22256,15,0,0,40,37.7105,22.8182,11,27.7188,32,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6663314,81016,72092,1801,45,0,6,0,42912,15,0,0,40,37.8702,22.8333,12,27.8764,89,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6671520,87908,72436,2043,60,0,9,0,61944,15,0,0,40,37.8021,22.3478,23,27.7886,123,77,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6665622,92872,70648,1925,60,0,9,0,78320,15,0,0,40,38.0076,22.5556,18,27.896,125,77,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6549858,92668,72756,1945,97,0,26,0,109264,15,0,0,40,36.9608,21.898,49,27.5815,184,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6673828,92108,72540,2100,117,4,23,0,145304,15,0,0,40,37.4474,22.38,50,27.6052,233,77,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6673828,90404,72996,1966,128,0,58,0,180384,15,0,0,40,34.7657,16.7607,117,27.7211,251,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6663314,85540,71812,1915,148,0,24,0,165488,15,0,0,40,37.9751,22.6538,52,27.8813,278,77,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6668516,79900,72204,1631,9,0,1,0,4136,15,0,0,0,38.0862,22,3,27.9655,29,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6622760,88948,71108,2098,31,0,9,0,48600,15,0,0,40,36.6376,21.1765,17,27.8333,54,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6607740,91680,73408,2004,46,0,9,0,55080,15,0,0,40,37.6672,22.3571,14,27.883,94,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6681338,90772,73332,1911,67,0,17,0,72424,15,0,0,40,36.8157,22.2571,35,27.7656,128,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6663314,91260,72016,2167,90,0,15,0,105944,15,0,0,40,38.1488,22.4762,21,27.9136,162,77,0,0,20,0,4,4,0,0,0,14,0,0,0,0,0,0,0,10
100,100,75,6673022,81408,72404,1745,112,0,19,0,137120,15,0,0,40,38.0274,22.525,40,27.5695,223,77,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,75,6640784,58960,72124,1299,117,0,19,0,64760,15,0,0,40,36.3309,21.8,40,27.7119,236,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
