available_dl_prbs,available_ul_prbs,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples
100,100,494930,8164,7576,195,19,0,7,0,20008,15,0,0,30,104.419,21.1111,18,27.4722,36
100,100,494930,8684,7596,193,17,0,6,0,17856,15,0,0,30,104.367,21.5714,14,27.5676,37
100,100,494930,8372,7552,190,0,0,1,0,4136,15,0,0,30,104.52,22,3,0,0
100,100,458076,8268,7172,194,11,0,4,0,9088,15,0,0,30,104.213,20.8,10,27.6071,28
100,100,395798,8112,6480,164,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8372,7576,193,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8944,7568,200,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8684,7584,192,18,0,6,0,17360,15,0,0,30,0,0,9,27.2162,37
100,100,494930,8580,7548,197,18,0,7,0,18264,15,0,0,30,104.355,21.4444,18,27.5349,43
100,100,494930,8528,7580,200,17,0,6,0,17856,15,0,0,30,104.417,21.7143,14,27.5,42
100,100,494930,8476,7568,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,494930,8944,7568,196,18,0,6,0,17856,15,0,0,30,104.396,21.6,10,27.3947,38
100,100,401000,7956,6532,168,2,0,1,0,4136,15,0,0,30,104.518,22,3,27.7,10
100,100,452874,7956,7116,182,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8268,7584,192,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8788,7560,197,10,0,2,0,8272,15,0,0,30,104.52,22,6,27.3333,18
100,100,494930,8424,7572,218,17,0,6,0,17360,15,0,0,30,104.368,21.4,10,27.5455,33
100,100,494930,9152,7572,196,17,0,6,0,17360,15,0,0,30,104.238,20.9091,11,27.5588,34
100,100,494930,8736,7580,196,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8476,7576,194,8,0,2,0,8272,15,0,0,30,0,0,4,27.6,10
100,100,494930,8736,7576,198,17,0,5,0,13720,15,0,0,30,104.415,21.8182,11,27.6562,32
100,100,358944,7540,6052,172,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8944,7584,197,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,9204,7600,210,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8424,7592,189,17,0,6,0,17856,15,0,0,30,104.438,21.8571,14,27.5833,36
100,100,494930,8684,7568,192,17,0,6,0,17856,15,0,0,30,104.448,21.8,10,27.4595,37
100,100,494930,8580,7560,192,17,0,6,0,17360,15,0,0,30,0,0,11,27.5,40
