available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples
100,100,70,19854762,255164,214008,5159,135,0,22,0,68352,15,0,0,40,36.4308,20.925,40,27.9004,271
100,100,70,19989136,239876,213548,4999,182,0,32,0,233000,15,0,0,40,37.7422,22.4615,65,27.867,376
100,100,70,19854762,267332,214000,5460,239,0,41,0,194384,15,0,0,40,36.8985,21.8272,81,27.8864,484
100,100,70,19854762,257920,214112,5363,343,0,60,0,453080,15,0,0,40,37.9744,22.7603,121,27.8997,688
100,100,70,19989136,278928,213360,5736,390,0,62,0,482424,15,0,0,40,37.9629,22.4211,114,27.8827,784
100,100,70,19989136,118716,213232,2720,60,0,13,0,41800,15,0,0,40,37.1549,21.5,22,27.904,125
100,100,70,19854762,135096,214292,2978,116,0,18,0,60912,15,0,0,40,37.0225,21.0952,42,27.8833,240
100,100,70,19906526,119808,213032,2677,165,0,32,0,114800,15,0,0,40,36.8064,20.1029,68,27.897,330
100,100,70,19937372,164736,214496,3545,220,0,39,0,268656,15,0,0,40,37.8005,22.2949,78,27.904,448
100,100,70,19853956,237328,213132,4878,270,0,39,0,137304,15,0,0,40,36.8496,21.08,75,27.8887,539
100,100,70,19989942,193752,214496,4106,324,0,54,0,428104,15,0,0,40,38.0347,22.5965,114,27.8906,658
100,100,70,19853956,144352,213032,3079,375,0,57,0,219736,15,0,0,40,37.0787,21.4737,114,27.8925,744
100,100,70,19989942,117312,214452,2619,97,0,15,0,52744,15,0,0,40,36.8969,21.1935,31,27.8756,209
100,100,70,19853956,117520,213088,2634,150,0,29,0,92648,15,0,0,40,36.682,21.4815,54,27.897,301
100,100,70,19989942,118248,214336,2637,201,0,32,0,117904,15,0,0,40,36.9925,21.7692,65,27.8889,414
100,100,70,19853956,117832,213188,2575,255,0,42,0,143320,15,0,0,40,36.5509,20.1609,87,27.8992,506
