available_dl_prbs,available_ul_prbs,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples
100,100,2719720,17056,29304,406,45,0,6,0,22416,15,0,0,30,104.461,22.0909,11,27.914,93
100,100,2583734,16484,27756,402,45,0,10,0,32528,15,0,0,30,104.483,21.913,23,27.8316,95
100,100,2719720,16380,29184,417,60,0,8,0,31936,15,0,0,30,104.524,22,16,27.8525,122
100,100,2583734,16796,27728,393,59,0,10,0,38864,15,0,0,30,104.525,22.0476,21,27.5943,106
100,100,2719720,16692,29312,419,16,0,0,0,0,15,0,0,0,0,0,0,27.5455,33
100,100,2583734,17680,27812,396,14,1,2,0,7888,15,0,0,30,104.515,22,5,27.6,15
100,100,2719720,17732,29212,450,19,0,3,0,12024,15,0,0,30,104.527,22,7,27.9,30
100,100,2583734,18876,27740,392,15,0,4,0,14752,15,0,0,30,104.533,21.7,10,27.8125,32
100,100,2719720,18824,29204,424,30,0,5,0,19912,15,0,0,30,104.528,22,12,27.9016,61
100,100,2583734,17992,27860,413,30,0,4,0,15776,15,0,0,30,104.525,22,10,27.871,62
100,100,2720526,18888,29260,438,47,1,8,0,25248,15,0,0,30,104.364,21.4,20,27.8462,104
100,100,2719720,16640,28092,382,45,0,6,0,23408,15,0,0,30,104.524,21.8,15,27.8788,99
100,100,2583734,17524,29028,428,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,2719720,18148,28840,416,2,0,0,0,0,15,0,0,0,0,0,0,28,20
100,100,2583734,17680,28204,450,15,0,4,0,15648,15,0,0,30,104.513,22.5,8,27.8667,30
100,100,2719720,17368,28988,395,22,0,2,0,7248,15,0,0,30,0,0,4,27.963,54
100,100,2583734,17888,28232,422,30,0,4,0,16992,15,0,0,30,104.523,22.25,8,27.8689,61
100,100,2719720,15912,29300,388,45,0,5,0,19912,15,0,0,30,104.525,22,11,27.883,94
100,100,2583734,18408,27828,469,45,0,8,0,28672,15,0,0,30,104.512,21.5,16,27.8901,91
100,100,2719720,17056,29316,391,60,0,7,0,28760,15,0,0,30,104.527,21.7857,14,27.9091,121
100,100,2583734,18304,27808,443,61,0,15,0,39192,15,0,0,30,104.432,21.4286,28,27.8864,132
100,100,2719720,17628,29240,431,16,0,2,0,8272,15,0,0,30,104.518,22,5,27.8182,33
100,100,2583734,16536,27744,408,15,0,3,0,11064,15,0,0,30,104.505,22.2857,7,27.9302,43
100,100,2719720,19032,29188,435,30,0,5,0,20120,15,0,0,30,104.509,21.6667,12,27.871,62
100,100,2583734,16952,27796,365,21,0,4,0,16160,15,0,0,30,104.521,22,7,27.9667,30
100,100,2719720,17784,29252,418,30,0,7,0,22744,15,0,0,30,104.503,21.3333,12,27.9559,68
100,100,2583734,16796,27808,395,32,0,7,0,28184,15,0,0,30,104.526,22,14,27.45,60
100,100,2719720,17316,29340,430,46,1,11,0,40616,15,0,0,30,104.478,21.5217,23,27.8846,104
100,100,2719720,17368,28160,393,45,0,8,0,30432,15,0,0,30,104.517,22.1765,17,27.9126,103
100,100,2583734,17992,28960,436,0,0,1,0,4136,15,0,0,0,0,0,2,0,0
100,100,2719720,16796,28708,409,2,0,1,0,4136,15,0,0,0,0,0,2,28,26
100,100,2583734,18148,28528,433,16,1,2,0,7248,15,0,0,30,0,0,2,27.9091,33
100,100,2719720,16328,28976,379,23,0,3,0,8680,15,0,0,30,104.352,21.3333,6,27.9636,55
100,100,2583734,17784,28024,412,31,0,4,0,16160,15,0,0,30,104.52,22,8,27.8833,60
100,100,2719720,17576,29248,404,45,0,6,0,22160,15,0,0,30,104.52,22.3,10,27.8947,95
100,100,2583734,16900,27928,378,47,1,6,0,23024,15,0,0,30,104.533,21.625,8,27.8947,95
100,100,2719720,18044,29388,440,60,0,10,0,31936,15,0,0,30,104.442,21.4167,24,27.863,146
100,100,2583734,17160,27836,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,2719720,17368,29352,384,16,0,2,0,6480,15,0,0,30,104.511,22,4,27.9375,32
100,100,2583734,16536,27732,382,15,0,3,0,12408,15,0,0,30,104.54,20.3333,9,27.875,32
100,100,2719720,16692,29268,384,30,0,4,0,15136,15,0,0,30,104.531,21.1,10,27.8852,61
100,100,2583734,16900,27824,423,30,0,4,0,15776,15,0,0,30,0,0,4,27.8833,60
100,100,2719720,17004,29360,424,46,0,9,0,32104,15,0,0,30,104.524,22,18,27.8621,87
100,100,2719720,16380,27988,383,40,0,8,0,27632,15,0,0,30,104.447,21.8667,15,27.9467,75
100,100,2583734,16900,28988,415,49,0,9,0,31048,15,0,0,30,104.503,21.8696,23,27.243,107
100,100,2719720,15704,28572,406,46,0,11,0,42360,15,0,0,30,104.522,21.6364,22,27.8246,114
100,100,2583734,17004,28444,406,5,0,3,0,11064,15,0,0,30,104.508,22.2,5,0,0
100,100,2719720,16276,28548,369,6,0,2,0,7888,15,0,0,30,104.528,22,6,27.7143,21
100,100,2583734,16796,28460,390,17,0,4,0,14368,15,0,0,30,104.505,22,10,27.9333,30
100,100,2719720,15912,29320,359,27,0,3,0,9240,15,0,0,30,0,0,5,27.9565,69
100,100,2583734,17680,27840,402,30,0,5,0,16264,15,0,0,30,0,0,7,27.9153,59
100,100,2719720,17160,29380,424,45,0,7,0,23112,15,0,0,30,104.426,21.0625,16,27.8791,91
100,100,2583734,17316,27760,421,45,0,9,0,31144,15,0,0,30,104.499,22.2,20,27.9022,92
100,100,2719720,16380,29304,383,61,1,9,0,30728,15,0,0,30,104.507,22.125,24,27.8397,131
100,100,2583734,16692,27860,376,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,2719720,17576,29304,453,15,0,3,0,11640,15,0,0,30,0,0,6,27.9062,32
100,100,2583734,15860,27732,391,15,0,4,0,9088,15,0,0,30,104.202,20.75,8,27.9,30
100,100,2719720,17160,29276,406,30,0,6,0,18960,15,0,0,30,104.499,22.4,10,27.9032,62
100,100,2583734,16588,27836,425,30,0,7,0,27896,15,0,0,30,0,0,14,27.9508,61
100,100,2719720,17316,29188,441,45,0,7,0,27416,15,0,0,30,104.529,22,15,27.9333,90
100,100,2719720,16796,28200,387,46,1,7,0,26200,15,0,0,30,104.513,21.7647,17,27.8509,114
100,100,2583734,17680,28848,463,59,0,12,0,38032,15,0,0,30,104.468,21.8929,28,27.8824,102
100,100,2719720,17056,28872,399,3,0,0,0,0,0,0,0,0,0,0,0,28,23
100,100,2583734,17316,28144,407,15,0,3,0,11064,15,0,0,30,104.503,22.2857,7,27.8667,15
100,100,2719720,15912,29192,380,22,0,2,0,8272,15,0,0,30,104.516,22,6,27.9111,45
100,100,2583734,17108,27792,418,21,0,8,0,21568,15,0,0,30,104.459,21.25,16,27.8667,30
100,100,2719720,17524,29384,422,30,0,5,0,22616,15,0,0,30,104.528,21.6923,13,27.8611,72
100,100,2583734,17056,27736,392,30,0,6,0,18160,15,0,0,30,104.489,22.4615,13,27.95,60
100,100,2719720,16952,29188,390,45,0,6,0,25456,15,0,0,30,104.532,22,17,27.9222,90
100,100,2583734,16276,27780,400,45,0,9,0,31144,15,0,0,30,104.502,22.0526,19,27.828,93
100,100,2719720,16276,29192,401,61,0,10,0,35984,15,0,0,30,104.507,21.64,25,27.9008,131
100,100,2583734,16276,27900,390,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,2719720,17472,29332,433,15,0,2,0,7888,15,0,0,30,0,0,4,27.8667,30
100,100,2583734,17628,27828,419,15,0,2,0,7248,15,0,0,30,0,0,3,27.8667,30
100,100,2719720,17420,29212,405,30,0,5,0,19528,15,0,0,30,104.524,22,9,27.9,60
100,100,2719720,16328,28008,355,30,0,6,0,18704,15,0,0,30,104.491,22.1538,13,27.9062,64
100,100,2583734,17472,28984,421,45,0,10,0,36720,15,0,0,30,104.511,22,22,27.8602,93
100,100,2719720,16588,28620,406,47,0,7,0,30872,15,0,0,30,104.53,22.1818,11,27.8783,115
100,100,2583734,17940,28416,404,60,0,11,0,39000,15,0,0,30,104.487,22.1875,16,27.9098,122
100,100,2719720,16692,28880,384,4,0,0,0,0,15,0,0,0,0,0,0,28,21
100,100,2583734,16328,28192,384,17,1,2,0,7888,15,0,0,30,104.528,22,5,27.6341,41
100,100,2719720,16692,29236,376,30,0,3,0,12024,15,0,0,30,0,0,6,27.9333,60
100,100,2583734,17056,27820,430,30,0,7,0,22792,15,0,0,30,104.411,21.7857,14,27.8958,48
100,100,2719720,17316,29332,395,31,0,6,0,24048,15,0,0,30,0,0,8,27.9219,64
100,100,2583734,17264,27724,403,30,0,6,0,25264,15,0,0,30,104.525,22.1538,13,27.8793,58
100,100,2719720,17472,29180,414,46,0,10,0,34672,15,0,0,30,104.513,21.7917,24,27.8511,94
100,100,2583734,16796,27764,384,47,1,7,0,26904,15,0,0,30,104.525,21.2941,17,27.8286,105
100,100,2719720,18096,29300,446,0,0,1,0,3752,0,0,0,0,0,0,1,0,0
100,100,2583734,16744,27852,385,0,0,2,0,7888,15,0,0,30,0,0,3,0,0
100,100,2719720,17004,29168,383,15,0,2,0,7888,15,0,0,30,0,0,4,27.9667,30
100,100,2583734,16588,27752,404,15,0,2,0,7888,15,0,0,30,0,0,4,27.9333,30
100,100,2719720,16848,29260,389,30,0,4,0,15136,15,0,0,30,0,0,7,27.8033,61
100,100,2719720,16068,28320,372,31,0,5,0,21768,15,0,0,30,104.533,22.1818,11,27.5205,73
100,100,2583734,18044,28612,407,45,0,6,0,23024,15,0,0,30,0,0,9,27.8842,95
100,100,2719720,16484,28956,418,48,0,11,0,25528,15,0,0,30,104.431,21.48,25,27.9113,124
100,100,2583734,16848,28188,435,61,1,11,0,41528,15,0,0,30,104.527,21.5,24,27.8852,122
100,100,2719720,15444,29184,396,12,0,0,0,0,15,0,0,0,0,0,0,27.931,29
100,100,2583734,17212,27864,429,17,1,2,0,8272,15,0,0,30,0,0,4,27.7222,36
100,100,2719720,17628,29248,438,30,0,4,0,16544,15,0,0,30,104.542,20.5,6,27.8667,60
100,100,2583734,17056,27792,420,30,0,7,0,21176,15,0,0,30,104.495,21.8,15,27.9492,59
100,100,2719720,16536,29268,396,45,0,6,0,21904,15,0,0,30,104.515,22.2143,14,27.881,84
100,100,2583734,16692,27800,378,47,1,8,0,30880,15,0,0,30,104.522,22.2941,17,27.9121,91
100,100,2719720,16796,29284,396,49,0,7,0,24200,15,0,0,30,104.42,21.4,15,27.8901,91
100,100,2583734,16068,27800,366,46,0,9,0,31048,15,0,0,30,104.501,21.6818,22,27.8557,97
100,100,2719720,17784,29272,412,5,0,2,0,7248,15,0,0,30,104.527,20.8,5,0,0
100,100,2583734,16068,27728,414,0,0,2,0,4880,15,0,0,0,0,0,2,0,0
100,100,2719720,16952,29312,380,17,0,4,0,15072,15,0,0,30,0,0,7,27.9667,30
100,100,2719720,16224,27884,374,15,0,4,0,14240,15,0,0,30,104.499,22.5556,9,27.9355,31
100,100,2583734,16692,29192,375,30,0,6,0,20320,15,0,0,30,104.475,21.8333,12,27.8833,60
100,100,2719720,16640,28784,372,32,0,6,0,15168,15,0,0,30,104.389,21.375,16,27.8718,78
100,100,2583734,16900,28376,395,45,0,8,0,26480,15,0,0,30,104.429,21.6316,19,27.9115,113
100,100,2719720,15808,29224,357,53,0,11,0,30344,15,0,0,30,104.407,21.4583,24,27.8382,136
100,100,2583734,16848,27760,431,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,2719720,16172,29320,363,15,0,0,0,0,15,0,0,0,0,0,0,27.9375,32
100,100,2583734,16848,27724,401,15,0,3,0,11640,15,0,0,30,0,0,6,27.9062,32
100,100,2719720,16796,29188,395,30,0,4,0,13152,15,0,0,30,0,0,5,27.8594,64
100,100,2583734,16848,27844,376,30,0,6,0,19088,15,0,0,30,104.474,22.3571,14,27.8387,62
100,100,2719720,16328,29176,401,45,0,5,0,19272,15,0,0,30,0,0,8,27.9231,91
100,100,2583734,16536,27696,402,46,0,6,0,24048,15,0,0,30,104.525,22,14,27.8804,92
100,100,2719720,15756,29324,382,62,1,8,0,26336,15,0,0,30,104.498,21.5385,13,27.8421,114
100,100,2583734,17160,27896,402,56,0,10,0,33440,15,0,0,30,104.45,21.8261,23,27.8621,116
100,100,2719720,16692,29228,445,15,0,1,0,4136,15,0,0,30,104.52,22,3,27.9286,28
100,100,2583734,16588,27784,424,11,0,5,0,11080,15,0,0,30,104.412,22,11,27.5,8
100,100,2719720,17732,29248,460,23,1,6,0,19088,15,0,0,30,104.463,22.3333,15,27.0244,41
100,100,2719720,17160,28396,371,15,0,4,0,16992,15,0,0,30,104.531,21.2,10,27.9048,42
100,100,2583734,17368,28656,417,30,0,6,0,21072,15,0,0,30,104.352,21.9333,15,27.9118,68
100,100,2719720,15704,28764,386,34,0,5,0,16904,15,0,0,30,104.508,21.8,10,27.8987,79
100,100,2583734,17316,28408,414,45,0,9,0,32808,15,0,0,30,104.517,21.0588,17,27.8936,94
100,100,2719720,16640,29196,423,56,0,10,0,33616,15,0,0,30,104.47,21.32,25,27.8797,158
100,100,2583734,17888,27780,414,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,2719720,16692,29288,413,12,0,0,0,0,15,0,0,0,0,0,0,27.0909,33
100,100,2583734,17888,27792,431,15,0,3,0,12408,15,0,0,30,0,0,5,27.9062,32
100,100,2719720,16380,29188,396,31,0,3,0,12024,15,0,0,30,104.517,22,6,27.7188,64
100,100,2583734,17992,27800,408,30,0,5,0,22984,15,0,0,30,104.535,22.3636,11,27.9333,60
100,100,2719720,17316,29268,376,45,0,9,0,28520,15,0,0,30,104.499,21.4286,21,27.9432,88
100,100,2583734,16276,27828,374,47,1,6,0,23408,15,0,0,30,104.525,21.3571,14,27.8913,92
100,100,2719720,16848,29260,423,61,0,12,0,36976,15,0,0,30,104.446,22.25,20,27.9048,126
100,100,2583734,15808,27764,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,2719720,17368,29300,431,15,0,2,0,7888,15,0,0,30,104.521,22,4,27.9333,30
100,100,2719720,16796,28060,430,15,0,3,0,11640,15,0,0,30,0,0,3,27.9167,36
100,100,2583734,18356,29208,418,30,0,5,0,16264,15,0,0,30,104.506,21.1,10,27.8723,47
100,100,2719720,16848,28540,380,23,0,4,0,15136,15,0,0,30,104.528,21.4,10,27.9556,45
100,100,2583734,18148,28548,419,39,1,6,0,23600,15,0,0,30,0,0,10,27.3438,64
100,100,2719720,16328,28868,405,36,0,5,0,19272,15,0,0,30,0,0,9,27.977,87
100,100,2583734,17056,28192,424,49,0,9,0,31048,15,0,0,30,104.484,22,15,27.5258,97
100,100,2719720,16432,29196,392,56,0,8,0,26864,15,0,0,30,104.455,21.5,16,27.8678,121
100,100,2583734,19344,27728,474,0,0,1,0,3752,15,0,0,0,0,0,2,0,0
100,100,2719720,17056,29256,427,15,0,2,0,6128,15,0,0,30,0,0,3,27.9333,30
100,100,2583734,18200,27776,452,15,0,4,0,12512,15,0,0,30,104.485,21.2,10,27.8182,33
100,100,2719720,18200,29244,422,32,1,7,0,19352,15,0,0,30,104.448,21.8125,16,27.8182,66
100,100,2583734,16536,27848,403,31,1,4,0,15520,15,0,0,30,104.524,21,9,27.7971,69
100,100,2719720,17160,29236,390,45,0,8,0,28192,15,0,0,30,104.503,22.1667,18,27.9255,94
100,100,2583734,16848,27736,391,45,0,9,0,30344,15,0,0,30,104.51,22.1111,18,27.9438,89
100,100,2719720,19292,29376,450,60,0,10,0,39824,15,0,0,30,104.535,21.3571,14,27.8934,122
100,100,2583734,17212,27832,435,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,2719720,17004,29236,400,15,0,2,0,8272,15,0,0,30,104.518,22,5,27.9189,37
100,100,2719720,16952,28568,413,16,0,2,0,7888,15,0,0,30,0,0,4,27.7,50
100,100,2583734,18252,28400,438,31,0,8,0,21568,15,0,0,30,104.467,21.2222,18,27.9,60
100,100,2719720,16432,29064,393,35,0,5,0,21768,15,0,0,30,104.537,22.25,12,27.9651,86
100,100,2583734,17836,27956,426,45,0,10,0,30928,15,0,0,30,104.494,22.2174,23,27.8171,82
100,100,2719720,17784,29068,422,41,0,8,0,36864,15,0,0,30,104.539,22.4211,19,27.899,99
100,100,2583734,20748,28044,460,45,0,11,0,41192,15,0,0,30,104.397,21.7692,26,27.8617,94
100,100,2719720,17160,29272,392,9,0,1,0,4136,15,0,0,30,0,0,1,0,1
100,100,2583734,17888,27744,386,0,0,2,0,7248,15,0,0,30,104.523,19.75,4,0,0
100,100,2719720,18200,29332,450,15,0,3,0,8024,15,0,0,30,104.441,22.3333,9,27.8,30
100,100,2583734,17316,27868,435,16,0,4,0,16992,15,0,0,30,104.523,22.2,10,27.875,32
100,100,2719720,17316,29212,409,30,0,5,0,25304,15,0,0,30,104.529,22.7692,13,27.8286,70
100,100,2583734,17316,27732,372,30,0,5,0,19336,15,0,0,30,0,0,7,27.8889,63
100,100,2719720,17680,29212,418,45,0,9,0,28328,15,0,0,30,104.49,21.4,20,27.9231,91
100,100,2583734,17524,27896,395,45,0,7,0,25016,15,0,0,30,104.462,22.25,12,27.9457,92
100,100,2719720,17524,29328,381,62,1,9,0,34408,15,0,0,30,104.527,21.4375,16,27.8382,136
100,100,2719720,17628,27996,433,0,0,0,0,0,15,0,0,0,0,0,0,28,4
100,100,2583734,18200,29052,415,15,0,3,0,10136,15,0,0,30,0,0,3,27.8621,29
100,100,2719720,16276,28736,395,18,0,3,0,8680,15,0,0,30,0,0,3,27.8182,55
100,100,2583734,17160,28356,425,31,0,4,0,16544,15,0,0,30,104.518,22,12,27.9041,73
100,100,2719720,16640,29048,414,35,0,5,0,22616,15,0,0,30,0,0,5,27.9545,88
100,100,2583734,17940,27920,429,45,0,8,0,29504,15,0,0,30,0,0,11,27.9231,91
100,100,2719720,15964,29304,409,60,1,7,0,22744,15,0,0,30,104.503,21.3333,18,27.8378,148
100,100,2583734,17784,27764,418,56,0,10,0,37232,15,0,0,30,104.515,21.9375,16,27.8796,108
100,100,2719720,16744,29192,416,15,0,0,0,0,15,0,0,0,0,0,0,27.8,30
100,100,2583734,17836,27800,417,15,0,2,0,7888,15,0,0,30,104.529,22,6,27.6,15
100,100,2719720,17004,29212,405,22,0,6,0,18784,15,0,0,30,104.474,21.6364,11,27.871,31
