available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples
100,100,75,33315764,474084,359096,9607,167,0,17,0,194256,15,0,0,40,39.5147,22.8824,34,27.8374,326
100,100,75,33180584,481988,358716,9701,249,1,27,0,285104,15,0,0,40,39.4702,22.6957,46,27.912,500
100,100,75,33180584,433680,358484,8558,344,3,47,0,411016,15,0,0,40,39.222,22.3371,89,27.7151,695
100,100,75,33181390,466908,358728,9290,437,6,66,0,531544,15,0,0,40,39.319,22.6589,129,27.6547,866
100,100,75,33180584,481728,358348,9674,521,4,67,0,631496,15,0,0,40,38.969,22.3864,132,27.6355,1048
100,100,75,33179778,500344,358224,9889,606,2,90,0,761304,15,0,0,40,39.8312,22.3937,221,27.862,1217
100,100,75,33181390,483756,356104,9743,685,0,82,0,842264,15,0,0,40,39.3816,22.5098,153,27.8928,1353
100,100,75,33181280,440440,356512,8773,137,0,13,0,158720,15,0,0,40,39.3589,22.8929,28,27.8864,264
100,100,75,33179888,455260,356112,9190,220,0,25,0,241688,15,0,0,40,39.6457,22.451,51,27.9074,432
100,100,75,33180584,457340,356564,9246,305,0,31,0,375104,15,0,0,40,39.2952,22.873,63,27.883,624
100,100,75,33181390,475020,356184,9443,392,0,49,0,537912,15,0,0,40,39.569,22.5567,97,27.8844,796
100,100,75,33179778,468520,356336,9317,478,1,58,0,585376,15,0,0,40,39.5369,22.5254,118,27.9155,947
100,100,75,33181390,476944,356336,9519,577,1,95,0,757672,15,0,0,40,39.8942,21.4615,195,27.8579,1147
100,100,75,33209122,480948,356288,9661,656,2,92,0,911520,15,0,0,40,39.6421,21.7317,164,27.8783,1331
100,100,75,33180584,483340,356484,9616,107,0,15,0,140456,15,0,0,40,39.4866,22.8421,19,27.8279,215
100,100,75,33181390,480584,356392,9604,189,0,20,0,248624,15,0,0,40,39.4474,22.8684,38,27.9018,387
