available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples
100,100,70,13326628,125268,142276,2753,120,0,22,0,75776,15,0,0,40,36.1847,21.3864,44,27.9153,248
100,100,70,13190642,79404,142780,1973,165,0,29,0,102712,15,0,0,40,36.3806,21.4667,60,27.8939,330
100,100,70,13326628,85072,143392,2007,206,1,31,0,166120,15,0,0,40,36.9419,22.1304,69,27.8632,402
100,100,70,13326628,114088,141860,2491,225,0,37,0,128552,15,0,0,40,36.4485,21.4714,70,27.8857,455
100,100,70,13190642,79664,143080,1959,270,0,45,0,161368,15,0,0,40,36.7084,21.2644,87,27.8903,538
100,100,70,13326628,86788,143156,2038,16,0,1,0,4136,15,0,0,40,36.2214,22,3,27.9655,29
100,100,70,13190642,79820,143148,1853,90,0,15,0,50488,15,0,0,40,36.554,21.6,25,27.8882,170
100,100,70,13326628,79664,143244,1927,114,0,19,0,65384,15,0,0,40,36.3213,21.5,38,27.8921,241
100,100,70,13190642,80236,141760,1898,151,0,25,0,91224,15,0,0,40,36.5844,21.78,50,27.8647,303
100,100,70,13326628,79872,143184,1977,193,1,32,0,116896,15,0,0,40,36.6952,21.9677,62,27.8676,370
100,100,70,13326628,78728,143316,1924,219,0,34,0,124240,15,0,0,40,36.5999,21.8286,70,27.883,453
100,100,70,13190642,78936,141752,1945,255,0,45,0,162168,15,0,0,40,36.5848,21.4253,87,27.8809,512
100,100,70,13326628,80912,143204,1932,4,0,1,0,408,0,0,0,0,29.6588,20,3,0,0
100,100,70,13326628,78780,143060,1959,37,0,5,0,21320,15,0,0,40,37.2629,21.6,15,27.8605,86
100,100,70,13190642,79352,141904,1909,75,0,12,0,41920,15,0,0,40,36.7235,21.5357,28,27.9044,136
100,100,70,13326628,79872,143196,1899,105,0,20,0,65680,15,0,0,40,36.2276,21.4146,41,27.8578,211
100,100,70,13326628,78884,142736,1910,139,0,26,0,88352,15,0,0,40,36.2385,21.4746,59,27.9044,293
100,100,70,13190642,80288,142192,1885,177,0,31,0,111416,15,0,0,40,36.8455,21.6719,64,27.8813,337
100,100,70,13326628,78520,143100,1924,210,0,34,0,126752,15,0,0,40,36.9089,21.7031,64,27.8865,423
100,100,70,13326628,79560,142736,1935,243,0,41,0,145176,15,0,0,40,36.6127,21.7195,82,27.8996,498
100,100,70,13190642,78884,142360,1896,278,1,49,0,171928,15,0,0,40,36.7172,21.6,100,27.8909,541
100,100,70,13326628,79404,142432,1883,61,0,11,0,37112,15,0,0,40,36.5745,21.0952,21,27.9008,121
100,100,70,13190642,79872,142416,1918,90,0,17,0,58056,15,0,0,40,36.5894,21.6667,36,27.8807,176
100,100,70,13326628,78936,143200,1927,135,0,20,0,74208,15,0,0,40,36.9967,21.4146,41,27.8967,271
100,100,70,13326628,79612,142332,1899,162,1,27,0,92056,15,0,0,40,36.1781,21.1333,60,27.9073,313
100,100,70,13190642,78936,142700,1921,195,0,33,0,115784,15,0,0,40,36.4549,21.4058,69,27.8718,390
100,100,70,13326628,79092,143400,1924,241,1,37,0,131400,15,0,0,40,36.5909,21.6456,79,27.9085,481
100,100,70,13326628,80808,142324,1884,263,1,46,0,164384,15,0,0,40,36.4252,21.4388,98,27.8981,520
