available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples
100,100,70,26516464,378664,288072,7790,241,3,39,0,282304,15,0,0,40,39.1636,22.1798,89,27.8094,488
100,100,70,26518076,367328,287792,7397,318,8,45,0,422296,15,0,0,40,39.2909,22.7527,93,27.8835,635
100,100,70,25283166,328068,269152,6713,71,0,12,0,90152,15,0,0,40,40.3356,22.4286,21,28,138
100,100,70,25245616,350564,269224,6960,137,1,19,0,184592,15,0,0,40,39.6289,22.6842,38,28,273
100,100,70,25084902,358500,269808,7137,201,2,30,0,237136,15,0,0,40,38.9249,22.4107,56,28,399
100,100,70,25454394,367068,270216,7328,267,0,49,0,332416,15,0,0,40,38.2559,22.3889,72,28,536
100,100,70,22932552,322064,244544,6433,180,0,30,0,210208,15,0,0,40,40.3079,22.5,56,28,359
100,100,70,25394314,371436,270144,7283,246,5,42,0,314184,15,0,0,40,38.9954,22.1468,109,28,501
100,100,70,25274154,372716,269696,7513,375,0,56,0,479328,15,0,0,40,38.668,22.5714,105,28,755
100,100,70,25200556,353324,269780,7101,91,2,13,0,124792,15,0,0,40,39.8042,22.7391,23,28,185
100,100,70,25181030,357728,268464,7077,226,9,37,0,295864,15,0,0,40,39.8836,22.5775,71,28,455
100,100,70,25236604,353772,270288,7224,291,5,66,0,393712,15,0,0,40,40.1154,19.3071,140,28,580
100,100,70,25242612,330988,270224,6632,69,1,12,0,82216,15,0,0,40,40.6983,22.1,30,28,134
100,100,70,25208066,325312,269520,6505,136,0,21,0,137192,15,0,0,40,39.5845,22.4857,35,28,273
100,100,70,25260636,328532,270384,6607,269,0,41,0,337568,15,0,0,40,39.7607,22.625,88,28,537
100,100,70,25293680,345556,270072,6818,333,0,61,0,386240,15,0,0,40,38.9943,22.1786,84,28,666
100,100,70,25191544,326828,269548,6458,400,10,73,0,421880,15,0,0,40,38.7248,21.1014,148,28,798
100,100,70,25278660,324876,270188,6432,466,0,78,0,555216,15,0,0,40,38.4385,22.5163,153,28,931
100,100,70,25314708,317200,269724,6495,47,0,8,0,54064,15,0,0,40,40.305,22.3077,13,28,97
100,100,70,24048522,308576,268432,6233,115,4,19,0,133608,15,0,0,40,40.0694,22.0625,32,28,229
100,100,70,25265142,331084,269668,6622,179,1,30,0,201688,15,0,0,40,38.991,22.4909,55,28,358
100,100,70,25250122,329600,270240,6621,245,0,48,0,283912,15,0,0,40,38.6321,22.4396,91,28,496
100,100,70,25241110,334412,269224,6654,375,3,59,0,445296,15,0,0,40,40.0425,22.5185,108,28,756
100,100,70,25203560,334492,269460,6714,90,2,15,0,124600,15,0,0,40,39.6267,21.6389,36,28,187
100,100,70,25316210,317460,270144,6410,158,1,27,0,174232,15,0,0,40,40.3215,22.2667,60,28,318
100,100,70,25284668,338784,270104,6793,222,0,42,0,247888,15,0,0,40,38.1747,22.2478,113,28,450
100,100,70,25307198,330356,269972,6645,354,1,65,0,422528,15,0,0,40,40.0963,20.1525,118,28,714
100,100,70,25194548,325372,269180,6518,269,4,41,0,304640,15,0,0,40,40.1632,22.575,80,28,539
100,100,70,25266644,337532,269196,6711,332,0,56,0,363704,15,0,0,40,39.8402,22.187,139,28,664
100,100,70,25248620,330640,269352,6604,401,11,70,0,458848,15,0,0,40,39.3342,22.4926,136,28,800
100,100,70,25129962,319832,269700,6477,465,4,94,0,559728,15,0,0,40,39.9082,21.2085,211,28,933
100,100,70,25236604,338832,269348,6797,47,1,12,0,47392,15,0,0,40,40.487,21.7931,29,28,91
100,100,70,25083400,332196,269520,6587,181,4,27,0,227024,15,0,0,40,38.9743,22.7308,52,28,364
100,100,70,25308700,341120,269716,6719,247,2,46,0,260632,15,0,0,40,40.0192,20.3514,74,28,489
100,100,70,25211070,335452,270096,6680,311,0,58,0,365424,15,0,0,40,36.8612,20.9134,127,28,620
100,100,70,25328226,341484,269696,6850,381,10,65,0,478736,15,0,0,40,39.7106,20.8151,119,28,765
100,100,70,25149488,332452,269524,6748,443,3,79,0,558160,15,0,0,40,39.5778,21.4485,165,28,886
100,100,70,25193046,338884,268992,6713,25,0,6,0,30032,15,0,0,40,41.4862,22.5,8,28,51
100,100,70,25020316,327712,268436,6568,157,5,26,0,156240,15,0,0,40,40.2184,21.9744,39,28,311
100,100,70,25245616,325540,270008,6585,224,0,34,0,242360,15,0,0,40,40.2352,22.52,75,28,452
100,100,70,25185536,327548,269656,6570,293,5,54,0,354904,15,0,0,40,39.1334,22.3136,118,28,585
100,100,70,25256130,334880,269912,6737,355,8,59,0,427704,15,0,0,40,40.05,22.2804,107,28,715
